Number of files in database_s1.pkl: 18835
Number of files in database_s2.pkl: 18834
Example output:
info  cluster_type                                                                          1am
      component_ratio                                                                       [1]
      components                                                                           [am]
      file_basename                                                                       1am-2
      folder_path                             /home/kubeckaj/BCP/knattrup/clusteromics_III/r...
1sa1msa1am1dma-54_7    -1556.183591119349
1sa1msa1am1dma-90_1    -1556.208439546665
1sa1msa1am1dma-105_4   -1556.161591985783
1sa1msa1am1dma-62_11   -1556.170028543229
1sa1msa1am1dma-66_5    -1556.160467025478
1sa1msa1am1dma-137_6   -1556.163442816545
1sa1msa1am1dma-30_3    -1556.171915397306
1sa1msa1am1dma-40_8    -1556.171286733567
1sa1msa1am1dma-1_11    -1556.175325101034
1sa1msa1am1dma-47_10   -1556.172214595679
1sa1msa1am1dma-123_9   -1556.142892562538
1sa1msa1am1dma-39_1    -1556.217406976267
1sa1msa1am1dma-55_11   -1556.162228363903
1sa1msa1am1dma-118_9   -1556.127842321758
1sa1msa1am1dma-86_8    -1556.171291121719
1sa1msa1am1dma-32_5    -1556.177720950403
1sa1msa1am1dma-64_3    -1556.16416961887 
1sa1msa1am1dma-70_10   -1556.175627352611
1sa1msa1am1dma-99_3    -1556.152372042602
1sa1msa1am1dma-14_8    -1556.19174778292 
1sa1msa1am1dma-107_2   -1556.145161429495
1sa1msa1am1dma-92_7    -1556.163452654076
1sa1msa1am1dma-56_1    -1556.213304289419
1sa1msa1am1dma-3_9     -1556.190557846657
1sa1msa1am1dma-45_4    -1556.172391179068
1sa1msa1am1dma-30_10   -1556.175743191064
1sa1msa1am1dma-81_2    -1556.17897003413 
1sa1msa1am1dma-114_7   -1556.138797336929
1sa1msa1am1dma-77_6    -1556.186590351195
1sa1msa1am1dma-126_5   -1556.158687408835
1sa1msa1am1dma-4_3     -1556.189739138734
1sa1msa1am1dma-15_11   -1556.170189251561
1sa1msa1am1dma-100_8   -1556.148872143213
1sa1msa1am1dma-18_6    -1556.181683250581
1sa1msa1am1dma-63_9    -1556.161036925297
1sa1msa1am1dma-13_2    -1556.178798413201
1sa1msa1am1dma-45_3    -1556.175675568899
1sa1msa1am1dma-35_8    -1556.158283889255
1sa1msa1am1dma-81_5    -1556.176915308848
1sa1msa1am1dma-104_10  -1556.147903549851
1sa1msa1am1dma-77_1    -1556.213083473123
1sa1msa1am1dma-126_2   -1556.126823700574
1sa1msa1am1dma-21_7    -1556.178050970337
1sa1msa1am1dma-4_4     -1556.190809043267
1sa1msa1am1dma-18_1    -1556.224317127869
1sa1msa1am1dma-121_11  -1556.12784108897 
1sa1msa1am1dma-13_5    -1556.186375950181
1sa1msa1am1dma-95_11   -1556.186961374637
1sa1msa1am1dma-121_8   -1556.1411056488  
1sa1msa1am1dma-39_6    -1556.184534017228
1sa1msa1am1dma-42_9    -1556.177517885879
1sa1msa1am1dma-32_2    -1556.163325306786
1sa1msa1am1dma-135_7   -1556.129624790645
1sa1msa1am1dma-8_10    -1556.176645596197
1sa1msa1am1dma-64_4    -1556.157070749967
1sa1msa1am1dma-99_4    -1556.161592589302
1sa1msa1am1dma-107_5   -1556.153431417486
1sa1msa1am1dma-56_6    -1556.166384148265
1sa1msa1am1dma-35_6    -1556.168213421729
1sa1msa1am1dma-18_11   -1556.18828234752 
1sa1msa1am1dma-112_10  -1556.143666523306
1sa1msa1am1dma-21_9    -1556.16977444392 
1sa1msa1am1dma-51_2    -1556.151261162309
1sa1msa1am1dma-68_4    -1556.168280216018
1sa1msa1am1dma-95_4    -1556.164398684252
1sa1msa1am1dma-83_11   -1556.158070845329
1sa1msa1am1dma-100_1   -1556.200729036462
1sa1msa1am1dma-137_11  -1556.172575929782
1sa1msa1am1dma-132_3   -1556.129285877608
1sa1msa1am1dma-49_3    -1556.171236362231
1sa1msa1am1dma-39_8    -1556.16396150011 
1sa1msa1am1dma-121_6   -1556.144626818016
1sa1msa1am1dma-70_5    -1556.168952049454
1sa1msa1am1dma-113_4   -1556.147624657132
1sa1msa1am1dma-86_1    -1556.208962787857
1sa1msa1am1dma-42_7    -1556.169772317341
1sa1msa1am1dma-135_9   -1556.131282669541
1sa1msa1am1dma-8_4     -1556.186990681818
1sa1msa1am1dma-58_11   -1556.185514442547
1sa1msa1am1dma-14_1    -1556.226734619957
1sa1msa1am1dma-26_3    -1556.175076013794
1sa1msa1am1dma-56_8    -1556.186395295446
1sa1msa1am1dma-49_4    -1556.161474810374
1sa1msa1am1dma-5_10    -1556.1681188972  
1sa1msa1am1dma-121_1   -1556.187153920814
1sa1msa1am1dma-118_7   -1556.142116609637
1sa1msa1am1dma-70_2    -1556.170205741414
1sa1msa1am1dma-86_6    -1556.182270589074
1sa1msa1am1dma-113_3   -1556.137818505853
1sa1msa1am1dma-43_11   -1556.162749426044
1sa1msa1am1dma-8_3     -1556.191303875039
1sa1msa1am1dma-14_6    -1556.17443386798 
1sa1msa1am1dma-92_9    -1556.181613798367
1sa1msa1am1dma-66_10   -1556.164736744572
1sa1msa1am1dma-3_7     -1556.192641224902
1sa1msa1am1dma-26_4    -1556.178851490974
1sa1msa1am1dma-35_1    -1556.214488492726
1sa1msa1am1dma-114_9   -1556.149239117932
1sa1msa1am1dma-98_11   -1556.172156039782
1sa1msa1am1dma-77_8    -1556.17615351445 
1sa1msa1am1dma-26_10   -1556.172970044456
1sa1msa1am1dma-51_5    -1556.173361401212
1sa1msa1am1dma-109_10  -1556.142744273538
1sa1msa1am1dma-68_3    -1556.153260891135
1sa1msa1am1dma-18_8    -1556.178715582848
1sa1msa1am1dma-100_6   -1556.152867390598
1sa1msa1am1dma-95_3    -1556.163634039323
1sa1msa1am1dma-63_7    -1556.165838240642
1sa1msa1am1dma-132_4   -1556.139059784131
1sa1msa1am1dma-136_8   -1556.153413665776
1sa1msa1am1dma-102_11  -1556.157433493807
1sa1msa1am1dma-25_2    -1556.181861861571
1sa1msa1am1dma-55_9    -1556.169888504639
1sa1msa1am1dma-122_7   -1556.141728145732
1sa1msa1am1dma-93_10   -1556.175949448108
1sa1msa1am1dma-73_4    -1556.130345489175
1sa1msa1am1dma-127_10  -1556.121752078895
1sa1msa1am1dma-110_5   -1556.149971433993
1sa1msa1am1dma-129_3   -1556.142089142189
1sa1msa1am1dma-41_6    -1556.17195275161 
1sa1msa1am1dma-22_8    -1556.161639011504
1sa1msa1am1dma-52_3    -1556.178310330592
1sa1msa1am1dma-96_5    -1556.156916647929
1sa1msa1am1dma-108_4   -1556.179279947792
1sa1msa1am1dma-60_1    -1556.215322608216
1sa1msa1am1dma-59_7    -1556.182556525495
1sa1msa1am1dma-131_2   -1556.120537200383
1sa1msa1am1dma-36_7    -1556.180282966803
1sa1msa1am1dma-48_10   -1556.155995483528
1sa1msa1am1dma-52_4    -1556.171380378841
1sa1msa1am1dma-96_2    -1556.134121340924
1sa1msa1am1dma-103_7   -1556.148281119049
1sa1msa1am1dma-53_10   -1556.174822481869
1sa1msa1am1dma-108_3   -1556.17352670691 
1sa1msa1am1dma-60_6    -1556.158452867196
1sa1msa1am1dma-131_5   -1556.141235035961
1sa1msa1am1dma-117_8   -1556.135527866902
1sa1msa1am1dma-89_9    -1556.169818792336
1sa1msa1am1dma-76_11   -1556.172159366429
1sa1msa1am1dma-74_9    -1556.177396686284
1sa1msa1am1dma-17_7    -1556.187186480418
1sa1msa1am1dma-91_8    -1556.180387969949
1sa1msa1am1dma-25_5    -1556.182802614778
1sa1msa1am1dma-88_10   -1556.153768133429
1sa1msa1am1dma-36_11   -1556.170459937515
1sa1msa1am1dma-73_3    -1556.16155882537 
1sa1msa1am1dma-119_11  -1556.126648478336
1sa1msa1am1dma-78_7    -1556.190842110672
1sa1msa1am1dma-110_2   -1556.149423373254
1sa1msa1am1dma-85_7    -1556.154416536164
1sa1msa1am1dma-129_4   -1556.134367351918
1sa1msa1am1dma-41_1    -1556.214846719393
1sa1msa1am1dma-13_10   -1556.161107395107
1sa1msa1am1dma-45_10   -1556.181698751695
1sa1msa1am1dma-22_1    -1556.218544035442
1sa1msa1am1dma-7_2     -1556.188934547979
1sa1msa1am1dma-103_9   -1556.149937890357
1sa1msa1am1dma-60_8    -1556.170022305743
1sa1msa1am1dma-10_3    -1556.191296731888
1sa1msa1am1dma-29_5    -1556.184252317282
1sa1msa1am1dma-3_11    -1556.189736508781
1sa1msa1am1dma-60_11   -1556.15735736199 
1sa1msa1am1dma-46_5    -1556.170882897653
1sa1msa1am1dma-117_6   -1556.142336631299
1sa1msa1am1dma-82_3    -1556.156850666562
1sa1msa1am1dma-74_7    -1556.168253549287
1sa1msa1am1dma-89_7    -1556.172208038768
1sa1msa1am1dma-125_4   -1556.144239359895
1sa1msa1am1dma-136_1   -1556.181729304297
1sa1msa1am1dma-67_2    -1556.154519637263
1sa1msa1am1dma-17_9    -1556.169249682859
1sa1msa1am1dma-20_11   -1556.164000521164
1sa1msa1am1dma-91_6    -1556.175582758821
1sa1msa1am1dma-104_3   -1556.142514036032
1sa1msa1am1dma-85_9    -1556.143506657747
1sa1msa1am1dma-78_9    -1556.16976342879 
1sa1msa1am1dma-31_4    -1556.163870850624
1sa1msa1am1dma-136_6   -1556.138785746846
1sa1msa1am1dma-114_11  -1556.154917082757
1sa1msa1am1dma-67_5    -1556.158070065381
1sa1msa1am1dma-104_4   -1556.152579531384
1sa1msa1am1dma-91_1    -1556.208032822519
1sa1msa1am1dma-55_7    -1556.165372496911
1sa1msa1am1dma-131_10  -1556.141673155907
1sa1msa1am1dma-122_9   -1556.127608413899
1sa1msa1am1dma-85_10   -1556.159373772077
1sa1msa1am1dma-41_8    -1556.179223647477
1sa1msa1am1dma-31_3    -1556.167327052383
1sa1msa1am1dma-7_5     -1556.183029318388
1sa1msa1am1dma-22_6    -1556.184368018403
1sa1msa1am1dma-10_4    -1556.190776659976
1sa1msa1am1dma-29_2    -1556.174239756702
1sa1msa1am1dma-59_9    -1556.179797966879
1sa1msa1am1dma-46_2    -1556.1776891167  
1sa1msa1am1dma-36_9    -1556.175351989905
1sa1msa1am1dma-82_4    -1556.169576768911
1sa1msa1am1dma-117_1   -1556.189158265543
1sa1msa1am1dma-125_3   -1556.129650719942
1sa1msa1am1dma-127_5   -1556.138663726707
1sa1msa1am1dma-76_6    -1556.172897690444
1sa1msa1am1dma-115_7   -1556.155903439306
1sa1msa1am1dma-80_2    -1556.156559793291
1sa1msa1am1dma-44_4    -1556.177407250771
1sa1msa1am1dma-69_10   -1556.175806301191
1sa1msa1am1dma-12_2    -1556.194830517028
1sa1msa1am1dma-62_9    -1556.167463029024
1sa1msa1am1dma-101_8   -1556.161688843022
1sa1msa1am1dma-19_6    -1556.18944373237 
1sa1msa1am1dma-5_3     -1556.166689205537
1sa1msa1am1dma-33_5    -1556.162570387835
1sa1msa1am1dma-97_11   -1556.171253718975
1sa1msa1am1dma-87_8    -1556.175802650772
1sa1msa1am1dma-29_10   -1556.18138168154 
1sa1msa1am1dma-119_9   -1556.131756880823
1sa1msa1am1dma-38_1    -1556.215509142825
1sa1msa1am1dma-123_11  -1556.148228280648
1sa1msa1am1dma-2_9     -1556.186788396965
1sa1msa1am1dma-57_1    -1556.215919826488
1sa1msa1am1dma-93_7    -1556.174663249196
1sa1msa1am1dma-106_2   -1556.163719075478
1sa1msa1am1dma-98_3    -1556.171081046573
1sa1msa1am1dma-15_8    -1556.200710959932
1sa1msa1am1dma-65_3    -1556.169612634534
1sa1msa1am1dma-106_10  -1556.176590097917
1sa1msa1am1dma-33_2    -1556.182432685616
1sa1msa1am1dma-43_9    -1556.174106354574
1sa1msa1am1dma-17_11   -1556.184396530585
1sa1msa1am1dma-120_8   -1556.146029778502
1sa1msa1am1dma-38_6    -1556.17525870427 
1sa1msa1am1dma-138_11  -1556.142093750006
1sa1msa1am1dma-57_6    -1556.166971208965
1sa1msa1am1dma-106_5   -1556.170873579093
1sa1msa1am1dma-98_4    -1556.156323880158
1sa1msa1am1dma-32_10   -1556.170405653678
1sa1msa1am1dma-65_4    -1556.167417433133
1sa1msa1am1dma-134_7   -1556.128818441789
1sa1msa1am1dma-127_2   -1556.11762238734 
1sa1msa1am1dma-76_1    -1556.208945669214
1sa1msa1am1dma-80_5    -1556.156479304015
1sa1msa1am1dma-34_8    -1556.18825079214 
1sa1msa1am1dma-44_3    -1556.171663409498
1sa1msa1am1dma-72_10   -1556.176791355437
1sa1msa1am1dma-12_5    -1556.197882362916
1sa1msa1am1dma-19_1    -1556.224287370659
1sa1msa1am1dma-5_4     -1556.163685915344
1sa1msa1am1dma-20_7    -1556.164264062714
1sa1msa1am1dma-138_9   -1556.119192642361
1sa1msa1am1dma-57_11   -1556.16374318014 
1sa1msa1am1dma-43_7    -1556.186514343364
1sa1msa1am1dma-87_1    -1556.212094109713
1sa1msa1am1dma-112_4   -1556.153956735551
1sa1msa1am1dma-71_5    -1556.164499941946
1sa1msa1am1dma-38_8    -1556.178532243035
1sa1msa1am1dma-120_6   -1556.131814743675
1sa1msa1am1dma-48_3    -1556.16923210468 
1sa1msa1am1dma-57_8    -1556.170048988708
1sa1msa1am1dma-24_10   -1556.169302155236
1sa1msa1am1dma-27_3    -1556.174691978842
1sa1msa1am1dma-15_1    -1556.226237322959
1sa1msa1am1dma-134_9   -1556.13363177576 
1sa1msa1am1dma-9_4     -1556.177858552887
1sa1msa1am1dma-64_10   -1556.172813839244
1sa1msa1am1dma-34_6    -1556.191874446606
1sa1msa1am1dma-133_3   -1556.123300732559
1sa1msa1am1dma-41_11   -1556.161164525058
1sa1msa1am1dma-101_1   -1556.200530639443
1sa1msa1am1dma-7_10    -1556.183623485203
1sa1msa1am1dma-94_4    -1556.148818215288
1sa1msa1am1dma-69_4    -1556.158890941306
1sa1msa1am1dma-50_2    -1556.177530591487
1sa1msa1am1dma-138_7   -1556.129209505292
1sa1msa1am1dma-20_9    -1556.162930490415
1sa1msa1am1dma-76_8    -1556.145564333767
1sa1msa1am1dma-115_9   -1556.160205501718
1sa1msa1am1dma-34_1    -1556.220546310471
1sa1msa1am1dma-133_4   -1556.141763509858
1sa1msa1am1dma-62_7    -1556.171289013047
1sa1msa1am1dma-19_8    -1556.175142347356
1sa1msa1am1dma-94_3    -1556.153817143222
1sa1msa1am1dma-101_6   -1556.13534518389 
1sa1msa1am1dma-69_3    -1556.156122321861
1sa1msa1am1dma-50_5    -1556.168831310698
1sa1msa1am1dma-112_3   -1556.149908093783
1sa1msa1am1dma-87_6    -1556.178435665075
1sa1msa1am1dma-135_11  -1556.131462338688
1sa1msa1am1dma-71_2    -1556.155759834313
1sa1msa1am1dma-119_7   -1556.141474308845
1sa1msa1am1dma-120_1   -1556.18523126737 
1sa1msa1am1dma-81_11   -1556.162184995345
1sa1msa1am1dma-48_4    -1556.175425126682
1sa1msa1am1dma-27_4    -1556.180896845259
1sa1msa1am1dma-2_7     -1556.19165369691 
1sa1msa1am1dma-93_9    -1556.173162076148
1sa1msa1am1dma-110_10  -1556.138926759593
1sa1msa1am1dma-15_6    -1556.192429784223
1sa1msa1am1dma-9_3     -1556.176238689383
1sa1msa1am1dma-96_1    -1556.205825388847
1sa1msa1am1dma-103_4   -1556.167011666991
1sa1msa1am1dma-52_7    -1556.173243829787
1sa1msa1am1dma-131_6   -1556.140949306078
1sa1msa1am1dma-29_8    -1556.177183378139
1sa1msa1am1dma-59_3    -1556.181520186293
1sa1msa1am1dma-60_5    -1556.180732285425
1sa1msa1am1dma-46_8    -1556.172152572972
1sa1msa1am1dma-36_3    -1556.167008846479
1sa1msa1am1dma-59_11   -1556.156042975566
1sa1msa1am1dma-125_9   -1556.13441571039 
1sa1msa1am1dma-17_4    -1556.177119833121
1sa1msa1am1dma-113_10  -1556.156234087075
1sa1msa1am1dma-25_6    -1556.187354919335
1sa1msa1am1dma-19_11   -1556.181925104509
1sa1msa1am1dma-122_3   -1556.125479687967
1sa1msa1am1dma-136_11  -1556.135474607544
1sa1msa1am1dma-41_2    -1556.185353086038
1sa1msa1am1dma-31_9    -1556.153362636302
1sa1msa1am1dma-129_7   -1556.123945133882
1sa1msa1am1dma-110_1   -1556.200573194576
1sa1msa1am1dma-82_11   -1556.172916777811
1sa1msa1am1dma-85_4    -1556.165542500121
1sa1msa1am1dma-78_4    -1556.165068679685
1sa1msa1am1dma-27_10   -1556.187555353357
1sa1msa1am1dma-67_8    -1556.176236899284
1sa1msa1am1dma-17_3    -1556.165652803079
1sa1msa1am1dma-99_11   -1556.181003456457
1sa1msa1am1dma-25_1    -1556.218839708327
1sa1msa1am1dma-104_9   -1556.139244260461
1sa1msa1am1dma-73_7    -1556.171643987047
1sa1msa1am1dma-122_4   -1556.134579508891
1sa1msa1am1dma-108_10  -1556.170524943665
1sa1msa1am1dma-41_5    -1556.179788151558
1sa1msa1am1dma-85_3    -1556.161367604057
1sa1msa1am1dma-110_6   -1556.158245599354
1sa1msa1am1dma-78_3    -1556.177929375891
1sa1msa1am1dma-103_3   -1556.1396141394  
1sa1msa1am1dma-96_6    -1556.157991078019
1sa1msa1am1dma-42_11   -1556.170554529668
1sa1msa1am1dma-7_8     -1556.189387537283
1sa1msa1am1dma-131_1   -1556.181491522171
1sa1msa1am1dma-4_10    -1556.18577734461 
1sa1msa1am1dma-59_4    -1556.178533215208
1sa1msa1am1dma-60_2    -1556.168628492595
1sa1msa1am1dma-10_9    -1556.18311443429 
1sa1msa1am1dma-108_7   -1556.180202569977
1sa1msa1am1dma-82_9    -1556.170898006271
1sa1msa1am1dma-36_4    -1556.158160487264
1sa1msa1am1dma-67_10   -1556.167092177083
1sa1msa1am1dma-67_6    -1556.159482793747
1sa1msa1am1dma-136_5   -1556.126840146731
1sa1msa1am1dma-31_10   -1556.165775659743
1sa1msa1am1dma-55_4    -1556.17518344609 
1sa1msa1am1dma-104_7   -1556.162242250615
1sa1msa1am1dma-91_2    -1556.15484723545 
1sa1msa1am1dma-73_9    -1556.16680115681 
1sa1msa1am1dma-14_11   -1556.175952838463
1sa1msa1am1dma-110_8   -1556.156029508425
1sa1msa1am1dma-96_8    -1556.137517137275
1sa1msa1am1dma-7_6     -1556.190797377335
1sa1msa1am1dma-22_5    -1556.167522100654
1sa1msa1am1dma-29_1    -1556.219101593759
1sa1msa1am1dma-108_9   -1556.156448884069
1sa1msa1am1dma-10_7    -1556.181045852441
1sa1msa1am1dma-54_11   -1556.167993332869
1sa1msa1am1dma-82_7    -1556.138683124243
1sa1msa1am1dma-117_2   -1556.123784239978
1sa1msa1am1dma-46_1    -1556.216862252279
1sa1msa1am1dma-89_3    -1556.166254353127
1sa1msa1am1dma-71_10   -1556.134933267911
1sa1msa1am1dma-74_3    -1556.181405053843
1sa1msa1am1dma-22_2    -1556.156035905048
1sa1msa1am1dma-7_1     -1556.23039612601 
1sa1msa1am1dma-52_9    -1556.174625301274
1sa1msa1am1dma-29_6    -1556.17619545179 
1sa1msa1am1dma-131_8   -1556.142545245948
1sa1msa1am1dma-117_5   -1556.145541199256
1sa1msa1am1dma-46_6    -1556.166668562334
1sa1msa1am1dma-125_7   -1556.131979172614
1sa1msa1am1dma-89_4    -1556.168163404373
1sa1msa1am1dma-74_4    -1556.178494898395
1sa1msa1am1dma-9_10    -1556.17433324663 
1sa1msa1am1dma-67_1    -1556.211375785224
1sa1msa1am1dma-136_2   -1556.129966267154
1sa1msa1am1dma-25_8    -1556.178510821915
1sa1msa1am1dma-55_3    -1556.166785624376
1sa1msa1am1dma-105_10  -1556.175894416289
1sa1msa1am1dma-91_5    -1556.163401529811
1sa1msa1am1dma-94_11   -1556.171033579645
1sa1msa1am1dma-129_9   -1556.135045243161
1sa1msa1am1dma-31_7    -1556.150963205567
1sa1msa1am1dma-120_11  -1556.147028543   
1sa1msa1am1dma-132_10  -1556.10741058137 
1sa1msa1am1dma-112_9   -1556.154949477208
1sa1msa1am1dma-33_1    -1556.216196735558
1sa1msa1am1dma-38_11   -1556.169769205728
1sa1msa1am1dma-38_5    -1556.150430960318
1sa1msa1am1dma-86_10   -1556.165574521755
1sa1msa1am1dma-71_8    -1556.165845573671
1sa1msa1am1dma-117_11  -1556.13332124875 
1sa1msa1am1dma-106_6   -1556.162236399255
1sa1msa1am1dma-93_3    -1556.168349070394
1sa1msa1am1dma-57_5    -1556.175161911639
1sa1msa1am1dma-134_4   -1556.13312753453 
1sa1msa1am1dma-9_9     -1556.194490837817
1sa1msa1am1dma-65_7    -1556.163540148757
1sa1msa1am1dma-98_7    -1556.156476807398
1sa1msa1am1dma-76_2    -1556.154763242899
1sa1msa1am1dma-127_1   -1556.184969828976
1sa1msa1am1dma-80_6    -1556.175668331692
1sa1msa1am1dma-115_3   -1556.145672048641
1sa1msa1am1dma-12_6    -1556.176713078647
1sa1msa1am1dma-5_7     -1556.193217288167
1sa1msa1am1dma-20_4    -1556.182224212961
1sa1msa1am1dma-94_9    -1556.166876521504
1sa1msa1am1dma-19_2    -1556.192231272845
1sa1msa1am1dma-78_11   -1556.174168450004
1sa1msa1am1dma-69_9    -1556.160427495617
1sa1msa1am1dma-76_5    -1556.17491897682 
1sa1msa1am1dma-63_11   -1556.149836487894
1sa1msa1am1dma-127_6   -1556.128776602977
1sa1msa1am1dma-44_7    -1556.175745850971
1sa1msa1am1dma-115_4   -1556.148292218533
1sa1msa1am1dma-80_1    -1556.211921147351
1sa1msa1am1dma-46_10   -1556.175754047633
1sa1msa1am1dma-12_1    -1556.230869871315
1sa1msa1am1dma-133_9   -1556.132382722274
1sa1msa1am1dma-50_8    -1556.171798947198
1sa1msa1am1dma-20_3    -1556.177946688385
1sa1msa1am1dma-19_5    -1556.177099073425
1sa1msa1am1dma-33_6    -1556.158861168848
1sa1msa1am1dma-38_2    -1556.154890288084
1sa1msa1am1dma-48_9    -1556.174516762311
1sa1msa1am1dma-93_4    -1556.160629360882
1sa1msa1am1dma-106_1   -1556.202245743182
1sa1msa1am1dma-57_2    -1556.183468969019
1sa1msa1am1dma-23_11   -1556.160552180525
1sa1msa1am1dma-27_9    -1556.186531134178
1sa1msa1am1dma-134_3   -1556.124000780404
1sa1msa1am1dma-129_10  -1556.145311180692
1sa1msa1am1dma-127_8   -1556.123017240629
1sa1msa1am1dma-34_2    -1556.164937034883
1sa1msa1am1dma-75_11   -1556.165615693345
1sa1msa1am1dma-44_9    -1556.17439306621 
1sa1msa1am1dma-62_4    -1556.1513220544  
1sa1msa1am1dma-133_7   -1556.134472258579
1sa1msa1am1dma-138_3   -1556.138048042336
1sa1msa1am1dma-50_10   -1556.166004237355
1sa1msa1am1dma-50_6    -1556.171995048576
1sa1msa1am1dma-101_5   -1556.16466709712 
1sa1msa1am1dma-87_5    -1556.183570685012
1sa1msa1am1dma-33_8    -1556.148211806475
1sa1msa1am1dma-43_3    -1556.164220658606
1sa1msa1am1dma-48_7    -1556.176175634207
1sa1msa1am1dma-120_2   -1556.132703348951
1sa1msa1am1dma-119_4   -1556.139347326403
1sa1msa1am1dma-71_1    -1556.211098777915
1sa1msa1am1dma-10_10   -1556.179817555214
1sa1msa1am1dma-27_7    -1556.175742659871
1sa1msa1am1dma-2_4     -1556.180825876534
1sa1msa1am1dma-15_5    -1556.188614112628
1sa1msa1am1dma-35_11   -1556.165531283476
1sa1msa1am1dma-90_10   -1556.17218651597 
1sa1msa1am1dma-87_2    -1556.160560744827
1sa1msa1am1dma-112_7   -1556.145695786069
1sa1msa1am1dma-43_4    -1556.162698733428
1sa1msa1am1dma-124_10  -1556.122114099044
1sa1msa1am1dma-120_5   -1556.134165426716
1sa1msa1am1dma-119_3   -1556.142174204869
1sa1msa1am1dma-71_6    -1556.156139588305
1sa1msa1am1dma-106_8   -1556.167592376611
1sa1msa1am1dma-2_3     -1556.170950399792
1sa1msa1am1dma-101_11  -1556.149308774312
1sa1msa1am1dma-9_7     -1556.180970343454
1sa1msa1am1dma-15_2    -1556.195522832931
1sa1msa1am1dma-98_9    -1556.154723133085
1sa1msa1am1dma-65_9    -1556.177942408487
1sa1msa1am1dma-34_5    -1556.178388171558
1sa1msa1am1dma-80_8    -1556.17127900952 
