Number of files in database_s1.pkl: 30317
Number of files in database_s2.pkl: 30316
Example output:
info  cluster_type                                                                          1am
      component_ratio                                                                       [1]
      components                                                                           [am]
      file_basename                                                                       1am-9
      folder_path                             /home/kubeckaj/BCP/knattrup/clusteromics_II/r2...
1msa1am1eda-73_5    -911.269157548243 
1msa1am1eda-59_6    -911.272364397126 
1msa1am1eda-52_2    -911.277368957355 
1msa1am1eda-22_9    -911.293974720003 
1msa1am1eda-5_1     -911.335004451369 
1msa1am1eda-36_6    -911.300497283288 
1msa1am1eda-60_7    -911.269656557071 
1msa1am1eda-59_1    -911.314872409072 
1msa1am1eda-70_11   -911.286032632349 
1msa1am1eda-52_5    -911.295511517283 
1msa1am1eda-5_6     -911.303378402777 
1msa1am1eda-74_8    -911.277375677814 
1msa1am1eda-55_10   -911.290042106775 
1msa1am1eda-36_1    -911.323966594339 
1msa1am1eda-25_4    -911.292463157971 
1msa1am1eda-9_8     -911.279790728597 
1msa1am1eda-15_10   -911.297569699772 
1msa1am1eda-17_6    -911.295915340113 
1msa1am1eda-73_2    -911.275486031559 
1msa1am1eda-30_11   -911.29530333171  
1msa1am1eda-66_11   -911.267146543758 
1msa1am1eda-10_2    -911.301226107189 
1msa1am1eda-60_9    -911.275056315015 
1msa1am1eda-3_10    -911.294934855453 
1msa1am1eda-29_4    -911.28907304064  
1msa1am1eda-5_8     -911.305314386381 
1msa1am1eda-43_10   -911.293637963885 
1msa1am1eda-74_6    -911.258202381582 
1msa1am1eda-46_4    -911.266155353088 
1msa1am1eda-2_2     -911.311344647017 
1msa1am1eda-55_1    -911.319507181027 
1msa1am1eda-9_6     -911.291562020524 
1msa1am1eda-17_8    -911.290508650716 
1msa1am1eda-67_3    -911.275237678197 
1msa1am1eda-31_5    -911.293923993062 
1msa1am1eda-26_11   -911.295239321749 
1msa1am1eda-2_5     -911.302256711653 
1msa1am1eda-55_6    -911.280480350034 
1msa1am1eda-9_1     -911.334583861747 
1msa1am1eda-67_4    -911.264530165748 
1msa1am1eda-31_2    -911.300176102909 
1msa1am1eda-41_9    -911.30005637131  
1msa1am1eda-18_10   -911.289717532702 
1msa1am1eda-10_5    -911.303035962598 
1msa1am1eda-59_8    -911.281634229876 
1msa1am1eda-29_3    -911.283589858803 
1msa1am1eda-22_7    -911.293446048346 
1msa1am1eda-58_10   -911.303392294508 
1msa1am1eda-74_1    -911.303636143143 
1msa1am1eda-36_8    -911.298083745626 
1msa1am1eda-46_3    -911.28766693332  
1msa1am1eda-44_5    -911.291991143643 
1msa1am1eda-19_7    -911.28653435873  
1msa1am1eda-7_9     -911.299494644258 
1msa1am1eda-20_1    -911.3302940182   
1msa1am1eda-62_8    -911.271029593133 
1msa1am1eda-12_3    -911.291733432739 
1msa1am1eda-33_4    -911.291741662857 
1msa1am1eda-65_2    -911.26764474175  
1msa1am1eda-15_9    -911.304751238249 
1msa1am1eda-38_7    -911.28874620366  
1msa1am1eda-34_10   -911.283799706875 
1msa1am1eda-43_8    -911.29946256627  
1msa1am1eda-33_3    -911.275892580036 
1msa1am1eda-65_5    -911.273427051256 
1msa1am1eda-11_11   -911.283274846249 
1msa1am1eda-57_7    -911.28219099468  
1msa1am1eda-44_2    -911.291414031881 
1msa1am1eda-34_9    -911.288184664151 
1msa1am1eda-51_11   -911.281268552439 
1msa1am1eda-20_6    -911.305479950357 
1msa1am1eda-74_10   -911.276114376407 
1msa1am1eda-12_4    -911.280745529052 
1msa1am1eda-22_10   -911.298456532936 
1msa1am1eda-71_4    -911.27905376923  
1msa1am1eda-48_2    -911.285832681761 
1msa1am1eda-38_9    -911.284908141949 
1msa1am1eda-43_6    -911.286884296626 
1msa1am1eda-27_2    -911.297329391949 
1msa1am1eda-57_9    -911.274213665481 
1msa1am1eda-34_7    -911.284449050695 
1msa1am1eda-47_11   -911.263628323772 
1msa1am1eda-69_5    -911.265711779265 
1msa1am1eda-7_11    -911.29601802094  
1msa1am1eda-20_8    -911.291019287999 
1msa1am1eda-62_10   -911.274324644506 
1msa1am1eda-50_3    -911.272654447559 
1msa1am1eda-62_1    -911.314562617358 
1msa1am1eda-69_2    -911.271194327358 
1msa1am1eda-19_9    -911.2872373316   
1msa1am1eda-7_7     -911.276550245565 
1msa1am1eda-50_4    -911.274375183924 
1msa1am1eda-62_6    -911.273947180507 
1msa1am1eda-71_3    -911.275417847494 
1msa1am1eda-48_5    -911.288781018412 
1msa1am1eda-43_1    -911.3241327709   
1msa1am1eda-15_7    -911.295182654086 
1msa1am1eda-27_5    -911.298556956767 
1msa1am1eda-39_10   -911.2834715935   
1msa1am1eda-32_11   -911.28636912837  
1msa1am1eda-23_9    -911.283399362306 
1msa1am1eda-4_1     -911.33552804961  
1msa1am1eda-53_2    -911.255171540175 
1msa1am1eda-58_6    -911.286933462024 
1msa1am1eda-17_10   -911.306462756077 
1msa1am1eda-37_6    -911.282901740005 
1msa1am1eda-16_1    -911.329324765962 
1msa1am1eda-57_10   -911.274853719211 
1msa1am1eda-24_3    -911.298071143767 
1msa1am1eda-54_8    -911.258182682184 
1msa1am1eda-72_11   -911.272878383504 
1msa1am1eda-72_5    -911.274003917332 
1msa1am1eda-40_7    -911.26526371053  
1msa1am1eda-16_6    -911.287561472451 
1msa1am1eda-8_8     -911.304900551509 
1msa1am1eda-24_4    -911.292438119181 
1msa1am1eda-69_11   -911.267348882224 
1msa1am1eda-72_2    -911.277820091979 
1msa1am1eda-4_6     -911.285561114714 
1msa1am1eda-53_5    -911.286730523706 
1msa1am1eda-58_1    -911.316737569527 
1msa1am1eda-61_7    -911.280757205572 
1msa1am1eda-37_1    -911.326162394659 
1msa1am1eda-29_11   -911.293602183585 
1msa1am1eda-66_3    -911.275084131863 
1msa1am1eda-16_8    -911.292809113588 
1msa1am1eda-8_6     -911.292561437481 
1msa1am1eda-54_1    -911.316106875934 
1msa1am1eda-3_2     -911.305128948805 
1msa1am1eda-30_5    -911.305082087485 
1msa1am1eda-4_8     -911.299457701197 
1msa1am1eda-28_4    -911.282337027529 
1msa1am1eda-61_9    -911.269090968706 
1msa1am1eda-11_2    -911.288121575563 
1msa1am1eda-47_4    -911.280323151481 
1msa1am1eda-23_7    -911.296959308894 
1msa1am1eda-28_3    -911.29333130568  
1msa1am1eda-58_8    -911.27841829235  
1msa1am1eda-24_11   -911.294945471364 
1msa1am1eda-11_5    -911.307517762808 
1msa1am1eda-47_3    -911.28872963862  
1msa1am1eda-37_8    -911.293009289881 
1msa1am1eda-66_4    -911.268763703346 
1msa1am1eda-8_1     -911.335519393458 
1msa1am1eda-54_6    -911.275850103264 
1msa1am1eda-41_10   -911.289787160658 
1msa1am1eda-3_5     -911.278193508074 
1msa1am1eda-40_9    -911.293361917219 
1msa1am1eda-64_11   -911.272914694904 
1msa1am1eda-30_2    -911.30393036412  
1msa1am1eda-1_10    -911.310118410825 
1msa1am1eda-32_4    -911.295192751461 
1msa1am1eda-53_11   -911.266285086626 
1msa1am1eda-1_3     -911.30306994048  
1msa1am1eda-14_9    -911.287020260091 
1msa1am1eda-64_2    -911.270657700812 
1msa1am1eda-13_11   -911.292740991062 
1msa1am1eda-45_5    -911.287605721245 
1msa1am1eda-13_3    -911.282463038338 
1msa1am1eda-36_10   -911.285249153257 
1msa1am1eda-63_8    -911.272813454586 
1msa1am1eda-6_9     -911.295825906967 
1msa1am1eda-21_1    -911.330860561533 
1msa1am1eda-18_7    -911.285636766327 
1msa1am1eda-35_9    -911.298103190696 
1msa1am1eda-45_2    -911.283925802474 
1msa1am1eda-13_4    -911.284922640314 
1msa1am1eda-21_6    -911.288022199307 
1msa1am1eda-32_3    -911.295493506304 
1msa1am1eda-42_8    -911.275057613012 
1msa1am1eda-48_11   -911.286261595674 
1msa1am1eda-39_7    -911.29423999643  
1msa1am1eda-1_4     -911.308422958088 
1msa1am1eda-56_7    -911.273268194214 
1msa1am1eda-64_5    -911.282937264024 
1msa1am1eda-8_11    -911.304886737288 
1msa1am1eda-35_7    -911.284220409416 
1msa1am1eda-63_1    -911.313918087777 
1msa1am1eda-51_3    -911.27737503435  
1msa1am1eda-21_8    -911.279841865423 
1msa1am1eda-68_5    -911.269988524873 
1msa1am1eda-42_6    -911.287576250552 
1msa1am1eda-39_9    -911.289632451281 
1msa1am1eda-49_2    -911.269691216286 
1msa1am1eda-70_4    -911.283246382116 
1msa1am1eda-56_9    -911.267667727802 
1msa1am1eda-26_2    -911.28951807467  
1msa1am1eda-42_1    -911.324613430012 
1msa1am1eda-5_11    -911.288948258845 
1msa1am1eda-49_5    -911.28797408392  
1msa1am1eda-60_10   -911.273216691918 
1msa1am1eda-70_3    -911.275602365167 
1msa1am1eda-26_5    -911.283289471644 
1msa1am1eda-45_11   -911.28970477305  
1msa1am1eda-14_7    -911.293535439357 
1msa1am1eda-63_6    -911.27081114771  
1msa1am1eda-51_4    -911.293588548985 
1msa1am1eda-20_10   -911.298914250579 
1msa1am1eda-6_7     -911.299686687716 
1msa1am1eda-18_9    -911.278732386771 
1msa1am1eda-68_2    -911.270168165077 
1msa1am1eda-16_5    -911.294738283578 
1msa1am1eda-46_11   -911.285700080055 
1msa1am1eda-24_7    -911.30237918351  
1msa1am1eda-72_1    -911.303146261092 
1msa1am1eda-6_11    -911.308337673254 
1msa1am1eda-40_3    -911.286907301217 
1msa1am1eda-63_10   -911.276116809211 
1msa1am1eda-30_8    -911.29720009806  
1msa1am1eda-53_6    -911.273438334254 
1msa1am1eda-4_5     -911.314979803289 
1msa1am1eda-61_4    -911.279976738506 
1msa1am1eda-23_10   -911.289530977215 
1msa1am1eda-28_9    -911.279063894441 
1msa1am1eda-58_2    -911.266993065742 
1msa1am1eda-47_9    -911.269460186696 
1msa1am1eda-37_2    -911.289791235676 
1msa1am1eda-53_1    -911.315504803    
1msa1am1eda-4_2     -911.311860224724 
1msa1am1eda-61_3    -911.278806010113 
1msa1am1eda-11_8    -911.295616612746 
1msa1am1eda-58_5    -911.27358857591  
1msa1am1eda-37_5    -911.288642379041 
1msa1am1eda-38_10   -911.293095181123 
1msa1am1eda-66_9    -911.268427412093 
1msa1am1eda-16_2    -911.287872874656 
1msa1am1eda-3_8     -911.300044598191 
1msa1am1eda-72_6    -911.269853075639 
1msa1am1eda-40_4    -911.29146912934  
1msa1am1eda-23_4    -911.303037308143 
1msa1am1eda-11_6    -911.288093931746 
1msa1am1eda-8_2     -911.303209174713 
1msa1am1eda-66_7    -911.277788982796 
1msa1am1eda-3_6     -911.292600545645 
1msa1am1eda-54_5    -911.272400577289 
1msa1am1eda-72_8    -911.281795415263 
1msa1am1eda-30_1    -911.329612353473 
1msa1am1eda-8_5     -911.295095177018 
1msa1am1eda-50_11   -911.274423908401 
1msa1am1eda-24_9    -911.295347103233 
1msa1am1eda-3_1     -911.335841275204 
1msa1am1eda-54_2    -911.264108476779 
1msa1am1eda-30_6    -911.301082142737 
1msa1am1eda-23_3    -911.301457928526 
1msa1am1eda-53_8    -911.282325404451 
1msa1am1eda-35_10   -911.293848606088 
1msa1am1eda-11_1    -911.333003558308 
1msa1am1eda-28_7    -911.290299577129 
1msa1am1eda-47_7    -911.28794872967  
1msa1am1eda-10_11   -911.304664677767 
1msa1am1eda-45_1    -911.32206586053  
1msa1am1eda-13_7    -911.300200253911 
1msa1am1eda-18_3    -911.282509071771 
1msa1am1eda-68_8    -911.25596088531  
1msa1am1eda-27_11   -911.307146170512 
1msa1am1eda-21_5    -911.28886753283  
1msa1am1eda-70_9    -911.281070534391 
1msa1am1eda-67_11   -911.268692086316 
1msa1am1eda-39_4    -911.290418718953 
1msa1am1eda-2_10    -911.285346934026 
1msa1am1eda-56_4    -911.284465422813 
1msa1am1eda-1_7     -911.31420138799  
1msa1am1eda-64_6    -911.270640224776 
1msa1am1eda-42_10   -911.292434876263 
1msa1am1eda-32_7    -911.282459263325 
1msa1am1eda-59_10   -911.271589206562 
1msa1am1eda-39_3    -911.285895503568 
1msa1am1eda-49_8    -911.294366475685 
1msa1am1eda-56_3    -911.28444870989  
1msa1am1eda-26_8    -911.294916384096 
1msa1am1eda-64_1    -911.313746262096 
1msa1am1eda-45_6    -911.288250486807 
1msa1am1eda-19_10   -911.289393822731 
1msa1am1eda-18_4    -911.287567505151 
1msa1am1eda-51_9    -911.278313079685 
1msa1am1eda-21_2    -911.296894169007 
1msa1am1eda-32_9    -911.280567350173 
1msa1am1eda-42_2    -911.284331405759 
1msa1am1eda-49_6    -911.277468214255 
1msa1am1eda-26_6    -911.268389675547 
1msa1am1eda-14_4    -911.30397007865  
1msa1am1eda-35_3    -911.29094307551  
1msa1am1eda-45_8    -911.277925614611 
1msa1am1eda-63_5    -911.277295880826 
1msa1am1eda-68_1    -911.304487505669 
1msa1am1eda-6_4     -911.289183794711 
1msa1am1eda-51_7    -911.256422703349 
1msa1am1eda-14_10   -911.287127160296 
1msa1am1eda-35_4    -911.289636448689 
1msa1am1eda-13_9    -911.278248840112 
1msa1am1eda-31_11   -911.300519009191 
1msa1am1eda-63_2    -911.290173986779 
1msa1am1eda-68_6    -911.273974638156 
1msa1am1eda-6_3     -911.294365688151 
1msa1am1eda-42_5    -911.289706714392 
1msa1am1eda-71_11   -911.2733585461   
1msa1am1eda-70_7    -911.275510042391 
1msa1am1eda-49_1    -911.317500385095 
1msa1am1eda-1_9     -911.307283103543 
1msa1am1eda-26_1    -911.328462860024 
1msa1am1eda-54_10   -911.2632529514   
1msa1am1eda-14_3    -911.285652681948 
1msa1am1eda-64_8    -911.266736618736 
1msa1am1eda-59_2    -911.243076921417 
1msa1am1eda-29_9    -911.293499936249 
1msa1am1eda-60_4    -911.275539919247 
1msa1am1eda-5_5     -911.28481249753  
1msa1am1eda-52_6    -911.266491674745 
1msa1am1eda-36_2    -911.295356540466 
1msa1am1eda-46_9    -911.2896719199   
1msa1am1eda-25_7    -911.288576738752 
1msa1am1eda-17_5    -911.289536906338 
1msa1am1eda-31_8    -911.294527542034 
1msa1am1eda-41_3    -911.301723803945 
1msa1am1eda-73_1    -911.303622570221 
1msa1am1eda-2_8     -911.291635309853 
1msa1am1eda-17_2    -911.298118462258 
1msa1am1eda-67_9    -911.270320618701 
1msa1am1eda-21_10   -911.294132300072 
1msa1am1eda-41_4    -911.28444169123  
1msa1am1eda-73_6    -911.258595237939 
1msa1am1eda-59_5    -911.270320650851 
1msa1am1eda-4_11    -911.305441014697 
1msa1am1eda-10_8    -911.30484145324  
1msa1am1eda-60_3    -911.278662271574 
1msa1am1eda-61_10   -911.289736040584 
1msa1am1eda-5_2     -911.306604144303 
1msa1am1eda-52_1    -911.316426214245 
1msa1am1eda-44_11   -911.288714884158 
1msa1am1eda-36_5    -911.285556172029 
1msa1am1eda-55_5    -911.292864474217 
1msa1am1eda-2_6     -911.306862116848 
1msa1am1eda-67_7    -911.272280979736 
1msa1am1eda-12_11   -911.282854659028 
1msa1am1eda-9_2     -911.281284187142 
1msa1am1eda-31_1    -911.325921463555 
1msa1am1eda-73_8    -911.276405490805 
1msa1am1eda-37_10   -911.295916470334 
1msa1am1eda-10_6    -911.29899603342  
1msa1am1eda-22_4    -911.296942857465 
1msa1am1eda-74_2    -911.265536016005 
1msa1am1eda-52_11   -911.288835671326 
1msa1am1eda-29_7    -911.297095810015 
1msa1am1eda-49_11   -911.268324489994 
1msa1am1eda-10_1    -911.334748700926 
1msa1am1eda-52_8    -911.293715304347 
1msa1am1eda-22_3    -911.291946692057 
1msa1am1eda-9_11    -911.287180142533 
1msa1am1eda-74_5    -911.264107020019 
1msa1am1eda-46_7    -911.298921667618 
1msa1am1eda-55_2    -911.277705824078 
1msa1am1eda-25_9    -911.28015873956  
1msa1am1eda-2_1     -911.336666842135 
1msa1am1eda-9_5     -911.290475561374 
1msa1am1eda-31_6    -911.302616445808 
1msa1am1eda-38_4    -911.294985468178 
1msa1am1eda-71_9    -911.263896435296 
1msa1am1eda-65_6    -911.25771423495  
1msa1am1eda-57_4    -911.281377301602 
1msa1am1eda-44_1    -911.324610153067 
1msa1am1eda-20_5    -911.289823136683 
1msa1am1eda-69_8    -911.27762172668  
1msa1am1eda-19_3    -911.280099423194 
1msa1am1eda-12_7    -911.304706679663 
1msa1am1eda-40_10   -911.281561710441 
1msa1am1eda-44_6    -911.290939666172 
1msa1am1eda-20_2    -911.306468325017 
1msa1am1eda-65_11   -911.259378923087 
1msa1am1eda-50_9    -911.275057991191 
1msa1am1eda-19_4    -911.293345125112 
1msa1am1eda-48_8    -911.286272420918 
1msa1am1eda-38_3    -911.287837577791 
1msa1am1eda-25_11   -911.293242389506 
1msa1am1eda-33_7    -911.279735546688 
1msa1am1eda-65_1    -911.303822615008 
1msa1am1eda-27_8    -911.300351288955 
1msa1am1eda-57_3    -911.289849821463 
1msa1am1eda-44_8    -911.275118151804 
1msa1am1eda-34_3    -911.287490565484 
1msa1am1eda-56_10   -911.253088281525 
1msa1am1eda-50_7    -911.274539729753 
1msa1am1eda-7_4     -911.287543109468 
1msa1am1eda-69_1    -911.304453080967 
1msa1am1eda-62_5    -911.284365573782 
1msa1am1eda-73_11   -911.241807220592 
1msa1am1eda-48_6    -911.293400135323 
1msa1am1eda-43_2    -911.284977461004 
1msa1am1eda-33_9    -911.287267674193 
1msa1am1eda-33_11   -911.285531968312 
1msa1am1eda-15_4    -911.294502628833 
1msa1am1eda-27_6    -911.29262183608  
1msa1am1eda-16_10   -911.292940487868 
1msa1am1eda-48_1    -911.320576218974 
1msa1am1eda-71_7    -911.273542011815 
1msa1am1eda-43_5    -911.272818233247 
1msa1am1eda-28_11   -911.28281977615  
1msa1am1eda-65_8    -911.266534746443 
1msa1am1eda-15_3    -911.286731405548 
1msa1am1eda-27_1    -911.327958552278 
1msa1am1eda-34_4    -911.289099790226 
1msa1am1eda-68_11   -911.266785389168 
1msa1am1eda-7_3     -911.297069225822 
1msa1am1eda-69_6    -911.264030188689 
1msa1am1eda-62_2    -911.288748455661 
1msa1am1eda-12_9    -911.284929853712 
1msa1am1eda-14_11   -911.28360354641  
1msa1am1eda-35_5    -911.29099757433  
1msa1am1eda-63_3    -911.281429413203 
1msa1am1eda-31_10   -911.302840839989 
1msa1am1eda-13_8    -911.293044944841 
1msa1am1eda-68_7    -911.263553297824 
1msa1am1eda-51_1    -911.314685486828 
1msa1am1eda-6_2     -911.300334263663 
1msa1am1eda-42_4    -911.289680422188 
1msa1am1eda-71_10   -911.273399979246 
1msa1am1eda-70_6    -911.278322713707 
1msa1am1eda-54_11   -911.263022203497 
1msa1am1eda-1_8     -911.315755260726 
1msa1am1eda-64_9    -911.281388703802 
1msa1am1eda-14_2    -911.305627268032 
1msa1am1eda-42_3    -911.291858539701 
1msa1am1eda-32_8    -911.296900062244 
1msa1am1eda-70_1    -911.302365285737 
1msa1am1eda-49_7    -911.283396702641 
1msa1am1eda-26_7    -911.284305897818 
1msa1am1eda-14_5    -911.310228120829 
1msa1am1eda-45_9    -911.291336218573 
1msa1am1eda-35_2    -911.288078673889 
1msa1am1eda-63_4    -911.273019961789 
1msa1am1eda-51_6    -911.27875426371  
1msa1am1eda-6_5     -911.301267483792 
1msa1am1eda-32_6    -911.288207323725 
1msa1am1eda-59_11   -911.275713728173 
1msa1am1eda-49_9    -911.281189594148 
1msa1am1eda-39_2    -911.28418166329  
1msa1am1eda-1_1     -911.336724230959 
1msa1am1eda-26_9    -911.296930018943 
1msa1am1eda-56_2    -911.26473229345  
1msa1am1eda-45_7    -911.273476603353 
1msa1am1eda-19_11   -911.290718566578 
1msa1am1eda-13_1    -911.333938214402 
1msa1am1eda-18_5    -911.289377301583 
1msa1am1eda-21_3    -911.294050491947 
1msa1am1eda-51_8    -911.2811286406   
1msa1am1eda-13_6    -911.303976678916 
1msa1am1eda-68_9    -911.264082993035 
1msa1am1eda-18_2    -911.281183701422 
1msa1am1eda-21_4    -911.289695549773 
1msa1am1eda-27_10   -911.285445164402 
1msa1am1eda-32_1    -911.326687115851 
1msa1am1eda-67_10   -911.266074085166 
1msa1am1eda-70_8    -911.277711286239 
1msa1am1eda-2_11    -911.294386126639 
1msa1am1eda-39_5    -911.290073376999 
1msa1am1eda-1_6     -911.305750747522 
1msa1am1eda-56_5    -911.278122447939 
1msa1am1eda-42_11   -911.293961675988 
1msa1am1eda-64_7    -911.275451674244 
1msa1am1eda-8_4     -911.296130558612 
1msa1am1eda-66_1    -911.302820691113 
1msa1am1eda-50_10   -911.278230267548 
1msa1am1eda-54_3    -911.273412324983 
1msa1am1eda-24_8    -911.280556086213 
1msa1am1eda-30_7    -911.293607758122 
1msa1am1eda-35_11   -911.280759901922 
1msa1am1eda-53_9    -911.269948444579 
1msa1am1eda-23_2    -911.286674926042 
1msa1am1eda-28_6    -911.276802170761 
1msa1am1eda-47_6    -911.276529223683 
1msa1am1eda-10_10   -911.305043461137 
1msa1am1eda-23_5    -911.30564276235  
1msa1am1eda-11_7    -911.280761433206 
1msa1am1eda-28_1    -911.327843617003 
1msa1am1eda-47_1    -911.3194612175   
1msa1am1eda-8_3     -911.295842969086 
1msa1am1eda-66_6    -911.267297721153 
1msa1am1eda-54_4    -911.285516264542 
1msa1am1eda-3_7     -911.285988140542 
