#CLUSTER       ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
2put4sa        -104.68700584233738     -175.908277425915       -238.87731539008854      -188.74300165753812
2am2dma4sa     -104.755544395186       -191.68628516653553     -291.56713322632993      -208.79480191599578
1am3dma4sa     -106.51127909286879     -193.68019267730415     -292.3659687558212       -211.0818491105456
4put3sa        -108.72913111979142     -199.05083785927854     -302.9404888122042       -214.99851594888605
4ma4sa         -109.27632380020805     -196.71838303096592     -293.2821037426554       -212.72989820339717
4dma4sa        -114.36210198816843     -202.74450384103693     -296.43602835115826      -219.8389605130069
3put4sa        -120.35672547179274     -207.2944654719904      -291.59060875565706      -222.609173534438
5am5sa         -120.41996335610747     -225.43826238112524     -352.2331008714971       -244.34937233245
5dma4sa        -128.87366304849274     -231.6570259546861      -344.73708839974023      -251.91459838696755
4put4sa        -141.0819037745241      -245.25036591943353     -349.38273401002016      -263.47767648799345
