Number of files in database_s1.pkl: 18835
Number of files in database_s2.pkl: 18834
Example output:
info  cluster_type                                                                          1am
      component_ratio                                                                       [1]
      components                                                                           [am]
      file_basename                                                                       1am-5
      folder_path                             /home/kubeckaj/BCP/knattrup/clusteromics_III/G...
1sa1msa2dma-149_10     -67.87362682988
1sa1msa2dma-98_5       -67.88986454098
1sa1msa2dma-115_7      -67.85830853054
1sa1msa2dma-17_8       -67.89826316526
1sa1msa2dma-117_1      -67.89856408653
1sa1msa2dma-201_3      -67.84209907562
1sa1msa2dma-67_3       -67.87871057691
1sa1msa2dma-230_10     -67.83390620034
1sa1msa2dma-91_7       -67.88276771055
1sa1msa2dma-7_2        -67.89497644088
1sa1msa2dma-125_3      -67.87128362586
1sa1msa2dma-155_8      -67.8669984487 
1sa1msa2dma-55_1       -67.90923636391
1sa1msa2dma-233_1      -67.88193520736
1sa1msa2dma-173_5      -67.86066132659
1sa1msa2dma-215_11     -67.82444259236
1sa1msa2dma-78_8       -67.8891411462 
1sa1msa2dma-178_1      -67.88611682885
1sa1msa2dma-185_1      -67.88835777431
1sa1msa2dma-85_8       -67.871979589  
1sa1msa2dma-31_5       -67.91005590743
1sa1msa2dma-141_7      -67.86949183348
1sa1msa2dma-122_9      -67.85420419565
1sa1msa2dma-180_11     -67.83228833409
1sa1msa2dma-152_2      -67.86200460388
1sa1msa2dma-196_4      -67.8564196324 
1sa1msa2dma-10_2       -67.90146709011
1sa1msa2dma-85_10      -67.87974687886
1sa1msa2dma-206_9      -67.83814084707
1sa1msa2dma-60_9       -67.87855826873
1sa1msa2dma-159_6      -67.84968148346
1sa1msa2dma-3_10       -67.89961002801
1sa1msa2dma-29_4       -67.90097071285
1sa1msa2dma-136_6      -67.87406836482
1sa1msa2dma-220_4      -67.84683070457
1sa1msa2dma-46_4       -67.87957567386
1sa1msa2dma-219_2      -67.83425357361
1sa1msa2dma-82_2       -67.88446169409
1sa1msa2dma-89_6       -67.87545308973
1sa1msa2dma-104_4      -67.88635769151
1sa1msa2dma-74_6       -67.88287645997
1sa1msa2dma-212_6      -67.84570678901
1sa1msa2dma-22_7       -67.91262556758
1sa1msa2dma-152_5      -67.88445069652
1sa1msa2dma-196_3      -67.84482294887
1sa1msa2dma-10_5       -67.91839622408
1sa1msa2dma-160_7      -67.86876736969
1sa1msa2dma-59_8       -67.87845881394
1sa1msa2dma-100_11     -67.86555524006
1sa1msa2dma-159_1      -67.89293728457
1sa1msa2dma-29_3       -67.89481634908
1sa1msa2dma-36_8       -67.90947219909
1sa1msa2dma-136_1      -67.90061951802
1sa1msa2dma-46_3       -67.88172225667
1sa1msa2dma-220_3      -67.84261554516
1sa1msa2dma-219_5      -67.85558485359
1sa1msa2dma-82_5       -67.87611399425
1sa1msa2dma-20_11      -67.89598439259
1sa1msa2dma-104_3      -67.88912878303
1sa1msa2dma-89_1       -67.90633882193
1sa1msa2dma-189_8      -67.84812660317
1sa1msa2dma-174_8      -67.85185222267
1sa1msa2dma-212_1      -67.88246898384
1sa1msa2dma-74_1       -67.90565706232
1sa1msa2dma-125_10     -67.87438818269
1sa1msa2dma-60_11      -67.8906722193 
1sa1msa2dma-117_6      -67.86930301862
1sa1msa2dma-67_4       -67.89623301089
1sa1msa2dma-201_4      -67.85000404953
1sa1msa2dma-191_9      -67.84170894502
1sa1msa2dma-165_10     -67.86845179722
1sa1msa2dma-7_5        -67.90125242026
1sa1msa2dma-125_4      -67.8754633039 
1sa1msa2dma-233_6      -67.85565644106
1sa1msa2dma-55_6       -67.89499616388
1sa1msa2dma-45_10      -67.90047528258
1sa1msa2dma-103_9      -67.86832895589
1sa1msa2dma-173_2      -67.84671987133
1sa1msa2dma-178_6      -67.86531365565
1sa1msa2dma-140_11     -67.87007554265
1sa1msa2dma-185_6      -67.85684350715
1sa1msa2dma-31_2       -67.88378639584
1sa1msa2dma-41_9       -67.91383657961
1sa1msa2dma-227_9      -67.84515340906
1sa1msa2dma-234_2      -67.84118672709
1sa1msa2dma-52_2       -67.89890960542
1sa1msa2dma-22_9       -67.90468901715
1sa1msa2dma-116_11     -67.86177553   
1sa1msa2dma-96_4       -67.88535090946
1sa1msa2dma-160_9      -67.86821880712
1sa1msa2dma-110_2      -67.87403011281
1sa1msa2dma-129_4      -67.87651801428
1sa1msa2dma-13_10      -67.90434520514
1sa1msa2dma-59_6       -67.89139094498
1sa1msa2dma-146_4      -67.86510769927
1sa1msa2dma-36_6       -67.90053953011
1sa1msa2dma-133_10     -67.87456725208
1sa1msa2dma-182_2      -67.84325675072
1sa1msa2dma-174_6      -67.85418594778
1sa1msa2dma-189_6      -67.85981215092
1sa1msa2dma-88_10      -67.8772798504 
1sa1msa2dma-36_11      -67.90119553944
1sa1msa2dma-218_11     -67.8381729556 
1sa1msa2dma-173_10     -67.87838059542
1sa1msa2dma-167_3      -67.85970274253
1sa1msa2dma-17_1       -67.93560568048
1sa1msa2dma-117_8      -67.87085068908
1sa1msa2dma-191_7      -67.85014602336
1sa1msa2dma-76_11      -67.89076946118
1sa1msa2dma-155_1      -67.89772742953
1sa1msa2dma-233_8      -67.86347817801
1sa1msa2dma-55_8       -67.89434831671
1sa1msa2dma-25_3       -67.89076210504
1sa1msa2dma-156_11     -67.87001531994
1sa1msa2dma-215_5      -67.84368490404
1sa1msa2dma-73_5       -67.86464842541
1sa1msa2dma-103_7      -67.86414011551
1sa1msa2dma-185_8      -67.84825898245
1sa1msa2dma-85_1       -67.90245251419
1sa1msa2dma-53_10      -67.89389961084
1sa1msa2dma-108_3      -67.87747128376
1sa1msa2dma-78_1       -67.90290602148
1sa1msa2dma-178_8      -67.88195144307
1sa1msa2dma-41_7       -67.89878752545
1sa1msa2dma-227_7      -67.84521836119
1sa1msa2dma-131_5      -67.87318390233
1sa1msa2dma-167_4      -67.88076519394
1sa1msa2dma-48_10      -67.87413230059
1sa1msa2dma-17_6       -67.91340227918
1sa1msa2dma-91_9       -67.88235397123
1sa1msa2dma-155_6      -67.87732351251
1sa1msa2dma-25_4       -67.89127275131
1sa1msa2dma-226_10     -67.85682698584
1sa1msa2dma-73_2       -67.8757612927 
1sa1msa2dma-215_2      -67.84749047535
1sa1msa2dma-108_4      -67.88850672866
1sa1msa2dma-85_6       -67.87002839758
1sa1msa2dma-78_6       -67.89028354546
1sa1msa2dma-168_10     -67.85540354786
1sa1msa2dma-141_9      -67.86498147534
1sa1msa2dma-131_2      -67.86144764615
1sa1msa2dma-203_11     -67.85579913648
1sa1msa2dma-52_5       -67.88900950894
1sa1msa2dma-234_5      -67.850384075  
1sa1msa2dma-93_10      -67.86644951461
1sa1msa2dma-122_7      -67.87264020408
1sa1msa2dma-96_3       -67.8807090035 
1sa1msa2dma-206_7      -67.85325954825
1sa1msa2dma-60_7       -67.88944148511
1sa1msa2dma-196_11     -67.87593740697
1sa1msa2dma-128_10     -67.86295071568
1sa1msa2dma-110_5      -67.86736290851
1sa1msa2dma-129_3      -67.88416708446
1sa1msa2dma-59_1       -67.90684476895
1sa1msa2dma-159_8      -67.83921495711
1sa1msa2dma-146_3      -67.86635374571
1sa1msa2dma-36_1       -67.9213124521 
1sa1msa2dma-136_8      -67.8826349833 
1sa1msa2dma-182_5      -67.85390947915
1sa1msa2dma-174_1      -67.88684702889
1sa1msa2dma-74_8       -67.86953884838
1sa1msa2dma-212_8      -67.8441586032 
1sa1msa2dma-89_8       -67.87876834479
1sa1msa2dma-189_1      -67.88760536367
1sa1msa2dma-39_9       -67.88256982619
1sa1msa2dma-106_10     -67.91243484594
1sa1msa2dma-49_2       -67.88789062749
1sa1msa2dma-70_4       -67.89003161214
1sa1msa2dma-216_4      -67.86668342591
1sa1msa2dma-100_6      -67.8730933819 
1sa1msa2dma-186_9      -67.85696197105
1sa1msa2dma-224_6      -67.85980096959
1sa1msa2dma-42_6       -67.87403787383
1sa1msa2dma-132_4      -67.87918466534
1sa1msa2dma-123_11     -67.85727072226
1sa1msa2dma-164_2      -67.86694725039
1sa1msa2dma-114_9      -67.87860826844
1sa1msa2dma-199_2      -67.84071008858
1sa1msa2dma-98_11      -67.87476307395
1sa1msa2dma-192_6      -67.85363446972
1sa1msa2dma-26_10      -67.89455669752
1sa1msa2dma-56_9       -67.90477412299
1sa1msa2dma-230_9      -67.83999120714
1sa1msa2dma-26_2       -67.87856518933
1sa1msa2dma-145_5      -67.87975938861
1sa1msa2dma-35_7       -67.89382764114
1sa1msa2dma-181_3      -67.85713551277
1sa1msa2dma-208_10     -67.85173344474
1sa1msa2dma-163_11     -67.89125398448
1sa1msa2dma-177_7      -67.84948773409
1sa1msa2dma-66_10      -67.87596659787
1sa1msa2dma-228_8      -67.84567157069
1sa1msa2dma-51_3       -67.86221817658
1sa1msa2dma-121_1      -67.90116437909
1sa1msa2dma-21_8       -67.91216987835
1sa1msa2dma-95_5       -67.88376985409
1sa1msa2dma-118_7      -67.87926886566
1sa1msa2dma-146_10     -67.86899461895
1sa1msa2dma-68_5       -67.87980932162
1sa1msa2dma-205_1      -67.88797161061
1sa1msa2dma-63_1       -67.90592279185
1sa1msa2dma-163_8      -67.87923986981
1sa1msa2dma-8_4        -67.91754714526
1sa1msa2dma-113_3      -67.88300073441
1sa1msa2dma-43_11      -67.8972605043 
1sa1msa2dma-145_2      -67.85714757079
1sa1msa2dma-135_9      -67.88108357096
1sa1msa2dma-58_11      -67.89160756582
1sa1msa2dma-181_4      -67.84931937058
1sa1msa2dma-211_9      -67.84126408909
1sa1msa2dma-77_9       -67.91363155785
1sa1msa2dma-51_4       -67.87579029636
1sa1msa2dma-121_6      -67.87240804726
1sa1msa2dma-18_9       -67.91467189133
1sa1msa2dma-3_7        -67.91834045084
1sa1msa2dma-95_2       -67.87519471925
1sa1msa2dma-68_2       -67.879681019  
1sa1msa2dma-178_11     -67.86890651279
1sa1msa2dma-63_6       -67.88368099465
1sa1msa2dma-205_6      -67.84623755127
1sa1msa2dma-113_4      -67.87291561603
1sa1msa2dma-8_3        -67.9026355994 
1sa1msa2dma-213_10     -67.84571616901
1sa1msa2dma-5_11       -67.90771311845
1sa1msa2dma-139_7      -67.85934186113
1sa1msa2dma-49_5       -67.8835163522 
1sa1msa2dma-216_3      -67.84472915957
1sa1msa2dma-70_3       -67.88022183528
1sa1msa2dma-83_11      -67.89568294728
1sa1msa2dma-100_1      -67.90292965285
1sa1msa2dma-86_7       -67.8975811963 
1sa1msa2dma-42_1       -67.90926929528
1sa1msa2dma-224_1      -67.88165726665
1sa1msa2dma-186_10     -67.84255510757
1sa1msa2dma-142_8      -67.90211723213
1sa1msa2dma-138_11     -67.88500976483
1sa1msa2dma-132_3      -67.86707463617
1sa1msa2dma-18_11      -67.91841767698
1sa1msa2dma-164_5      -67.88544315689
1sa1msa2dma-14_7       -67.90345395434
1sa1msa2dma-199_5      -67.84237089513
1sa1msa2dma-92_8       -67.87384850831
1sa1msa2dma-192_1      -67.88319947823
1sa1msa2dma-209_8      -67.84766740661
1sa1msa2dma-156_7      -67.87009868804
1sa1msa2dma-26_5       -67.8961081141 
1sa1msa2dma-135_7      -67.87690681223
1sa1msa2dma-45_5       -67.89660987009
1sa1msa2dma-223_5      -67.85322389203
1sa1msa2dma-220_11     -67.84984633296
1sa1msa2dma-81_3       -67.87836286239
1sa1msa2dma-107_5      -67.87162548948
1sa1msa2dma-211_7      -67.84139787329
1sa1msa2dma-77_7       -67.89068686333
1sa1msa2dma-228_1      -67.88213138725
1sa1msa2dma-121_8      -67.8830372257 
1sa1msa2dma-21_1       -67.93520238351
1sa1msa2dma-151_3      -67.87376373345
1sa1msa2dma-205_10     -67.85202256329
1sa1msa2dma-168_5      -67.8674923053 
1sa1msa2dma-195_5      -67.84725082351
1sa1msa2dma-3_9        -67.91337044174
1sa1msa2dma-18_7       -67.90623767865
1sa1msa2dma-13_3       -67.90503480441
1sa1msa2dma-63_8       -67.88348215778
1sa1msa2dma-205_8      -67.8349685944 
1sa1msa2dma-163_1      -67.90489730505
1sa1msa2dma-149_2      -67.85721483822
1sa1msa2dma-139_9      -67.8759278648 
1sa1msa2dma-190_10     -67.85660254527
1sa1msa2dma-170_4      -67.85821266589
1sa1msa2dma-86_9       -67.89812937829
1sa1msa2dma-32_4       -67.89334554747
1sa1msa2dma-95_11      -67.86958586841
1sa1msa2dma-142_6      -67.88470449186
1sa1msa2dma-99_2       -67.87803165557
1sa1msa2dma-14_9       -67.89797826489
1sa1msa2dma-64_2       -67.87141649665
1sa1msa2dma-202_2      -67.85284685054
1sa1msa2dma-209_6      -67.85952930681
1sa1msa2dma-4_3        -67.90397005779
1sa1msa2dma-92_6       -67.87076821286
1sa1msa2dma-126_2      -67.87274832606
1sa1msa2dma-156_9      -67.86783819656
1sa1msa2dma-149_5      -67.88132511409
1sa1msa2dma-39_7       -67.87419923397
1sa1msa2dma-15_11      -67.90398937757
1sa1msa2dma-100_8      -67.86210504134
1sa1msa2dma-170_3      -67.86604539808
1sa1msa2dma-110_10     -67.88209194931
1sa1msa2dma-186_7      -67.84446202477
1sa1msa2dma-32_3       -67.89215146495
1sa1msa2dma-224_8      -67.85339458371
1sa1msa2dma-42_8       -67.87402746038
1sa1msa2dma-142_1      -67.90542704483
1sa1msa2dma-30_10      -67.90691110869
1sa1msa2dma-114_7      -67.8811801315 
1sa1msa2dma-99_5       -67.87241089742
1sa1msa2dma-202_5      -67.85328939236
1sa1msa2dma-8_11       -67.91060981052
1sa1msa2dma-64_5       -67.88171460004
1sa1msa2dma-135_11     -67.87819127655
1sa1msa2dma-209_1      -67.88162684547
1sa1msa2dma-92_1       -67.90021019044
1sa1msa2dma-4_4        -67.90802054114
1sa1msa2dma-192_8      -67.83995166319
1sa1msa2dma-126_5      -67.88347583256
1sa1msa2dma-56_7       -67.89730835555
1sa1msa2dma-230_7      -67.83925110831
1sa1msa2dma-35_9       -67.89114053045
1sa1msa2dma-223_2      -67.84273030387
1sa1msa2dma-45_2       -67.88002812467
1sa1msa2dma-70_10      -67.88183651644
1sa1msa2dma-81_4       -67.89379707756
1sa1msa2dma-107_2      -67.85996196245
1sa1msa2dma-177_9      -67.85016783189
1sa1msa2dma-228_6      -67.84488026109
1sa1msa2dma-175_11     -67.88099412572
1sa1msa2dma-21_6       -67.90180762586
1sa1msa2dma-151_4      -67.87495073217
1sa1msa2dma-168_2      -67.85944833921
1sa1msa2dma-55_11      -67.88224726739
1sa1msa2dma-195_2      -67.84665733606
1sa1msa2dma-118_9      -67.87540485758
1sa1msa2dma-13_4       -67.90881567766
1sa1msa2dma-163_6      -67.87699277213
1sa1msa2dma-150_10     -67.86509201513
1sa1msa2dma-142_11     -67.90387796234
1sa1msa2dma-28_4       -67.89571639886
1sa1msa2dma-158_6      -67.85352653092
1sa1msa2dma-229_10     -67.84874531054
1sa1msa2dma-61_9       -67.87516258106
1sa1msa2dma-207_9      -67.84317364138
1sa1msa2dma-11_2       -67.90727666453
1sa1msa2dma-197_4      -67.8504426254 
1sa1msa2dma-1_8        -67.90587834358
1sa1msa2dma-47_10      -67.90885662432
1sa1msa2dma-153_2      -67.86415172238
1sa1msa2dma-123_9      -67.87400060015
1sa1msa2dma-167_10     -67.87287360496
1sa1msa2dma-213_6      -67.85366849671
1sa1msa2dma-75_6       -67.89470599647
1sa1msa2dma-105_4      -67.87454240566
1sa1msa2dma-88_6       -67.87204283798
1sa1msa2dma-83_2       -67.8749291305 
1sa1msa2dma-62_11      -67.8843706803 
1sa1msa2dma-218_2      -67.85342564406
1sa1msa2dma-47_4       -67.90230435948
1sa1msa2dma-221_4      -67.84822403517
1sa1msa2dma-137_6      -67.88957909333
1sa1msa2dma-154_8      -67.87479751352
1sa1msa2dma-232_1      -67.88116665055
1sa1msa2dma-54_1       -67.90864713773
1sa1msa2dma-124_3      -67.86931058179
1sa1msa2dma-90_7       -67.87941767704
1sa1msa2dma-199_11     -67.84574869022
1sa1msa2dma-6_2        -67.8944199294 
1sa1msa2dma-127_10     -67.87281324422
1sa1msa2dma-66_3       -67.87067667898
1sa1msa2dma-200_3      -67.85019638572
1sa1msa2dma-16_8       -67.91069365659
1sa1msa2dma-116_1      -67.90217241932
1sa1msa2dma-22_11      -67.90487213163
1sa1msa2dma-140_7      -67.88251999526
1sa1msa2dma-30_5       -67.89208531213
1sa1msa2dma-184_1      -67.88628990248
1sa1msa2dma-84_8       -67.8751155428 
1sa1msa2dma-79_8       -67.89698794044
1sa1msa2dma-102_11     -67.88613161439
1sa1msa2dma-179_1      -67.88751975246
1sa1msa2dma-172_5      -67.86175617537
1sa1msa2dma-54_6       -67.89153143258
1sa1msa2dma-232_6      -67.86902292433
1sa1msa2dma-124_4      -67.86124420164
1sa1msa2dma-6_5        -67.90764034834
1sa1msa2dma-190_9      -67.85573134759
1sa1msa2dma-119_11     -67.86901303889
1sa1msa2dma-200_4      -67.84454878395
1sa1msa2dma-66_4       -67.87131279818
1sa1msa2dma-116_6      -67.86816140842
1sa1msa2dma-87_10      -67.87805892471
1sa1msa2dma-226_9      -67.85120409335
1sa1msa2dma-40_9       -67.90094322119
1sa1msa2dma-39_11      -67.89915901734
1sa1msa2dma-30_2       -67.88804328039
1sa1msa2dma-184_6      -67.86664793951
1sa1msa2dma-179_6      -67.86338450425
1sa1msa2dma-1_10       -67.90574814904
1sa1msa2dma-172_2      -67.84299196865
1sa1msa2dma-182_11     -67.84079594041
1sa1msa2dma-102_9      -67.89244973619
1sa1msa2dma-28_3       -67.89222699695
1sa1msa2dma-58_8       -67.88496987954
1sa1msa2dma-158_1      -67.89531992212
1sa1msa2dma-161_7      -67.87219076851
1sa1msa2dma-79_11      -67.91172910756
1sa1msa2dma-11_5       -67.90274087892
1sa1msa2dma-197_3      -67.84949588524
1sa1msa2dma-153_5      -67.85942763091
1sa1msa2dma-217_11     -67.8454757663 
1sa1msa2dma-23_7       -67.89426997023
1sa1msa2dma-175_8      -67.85618028872
1sa1msa2dma-75_1       -67.90686592003
1sa1msa2dma-213_1      -67.8818951994 
1sa1msa2dma-88_1       -67.90554962268
1sa1msa2dma-105_3      -67.87264521388
1sa1msa2dma-188_8      -67.84775745792
1sa1msa2dma-83_5       -67.88898105735
1sa1msa2dma-218_5      -67.84752321785
1sa1msa2dma-221_3      -67.84310661344
1sa1msa2dma-47_3       -67.90166539491
1sa1msa2dma-232_10     -67.88319666445
1sa1msa2dma-159_11     -67.85344919013
1sa1msa2dma-37_8       -67.9002854557 
1sa1msa2dma-137_1      -67.90373101502
1sa1msa2dma-24_3       -67.90101713174
1sa1msa2dma-154_1      -67.90027143026
1sa1msa2dma-54_8       -67.88969581664
1sa1msa2dma-232_8      -67.89403670801
1sa1msa2dma-190_7      -67.84048195634
1sa1msa2dma-16_1       -67.93350071118
1sa1msa2dma-116_8      -67.85682681119
1sa1msa2dma-166_3      -67.85905539519
1sa1msa2dma-130_5      -67.86487215899
1sa1msa2dma-226_7      -67.85302923052
1sa1msa2dma-40_7       -67.89017625779
1sa1msa2dma-194_11     -67.84008707088
1sa1msa2dma-79_1       -67.9080293653 
1sa1msa2dma-179_8      -67.8597510456 
1sa1msa2dma-184_8      -67.84602645332
1sa1msa2dma-109_3      -67.85596621771
1sa1msa2dma-84_1       -67.90488753556
1sa1msa2dma-91_10      -67.87379751887
1sa1msa2dma-102_7      -67.88062738318
1sa1msa2dma-72_5       -67.87914521332
1sa1msa2dma-214_5      -67.85586969084
1sa1msa2dma-58_6       -67.88796619209
1sa1msa2dma-128_4      -67.87628845325
1sa1msa2dma-111_2      -67.8701235631 
1sa1msa2dma-201_11     -67.84966820596
1sa1msa2dma-161_9      -67.86340754811
1sa1msa2dma-1_1        -67.93984316879
1sa1msa2dma-97_4       -67.88848978262
1sa1msa2dma-23_9       -67.91137720299
1sa1msa2dma-53_2       -67.88493552952
1sa1msa2dma-188_6      -67.83783245727
1sa1msa2dma-224_10     -67.85164704911
1sa1msa2dma-175_6      -67.84556724616
1sa1msa2dma-183_2      -67.85523492426
1sa1msa2dma-37_6       -67.89932939225
1sa1msa2dma-147_4      -67.87437731202
1sa1msa2dma-58_1       -67.90845897681
1sa1msa2dma-158_8      -67.85008676724
1sa1msa2dma-128_3      -67.86966730066
1sa1msa2dma-51_10      -67.88522847175
1sa1msa2dma-111_5      -67.87004705099
1sa1msa2dma-61_7       -67.88876657734
1sa1msa2dma-207_7      -67.84050763796
1sa1msa2dma-154_11     -67.86593816979
1sa1msa2dma-97_3       -67.88171715987
1sa1msa2dma-1_6        -67.90973220004
1sa1msa2dma-123_7      -67.87129368639
1sa1msa2dma-53_5       -67.89831102011
1sa1msa2dma-74_11      -67.89462093476
1sa1msa2dma-88_8       -67.88132870758
1sa1msa2dma-188_1      -67.88686797733
1sa1msa2dma-175_1      -67.88699264114
1sa1msa2dma-213_8      -67.85694075205
1sa1msa2dma-75_8       -67.90587672828
1sa1msa2dma-171_10     -67.85991442014
1sa1msa2dma-183_5      -67.85067663222
1sa1msa2dma-37_1       -67.92303754676
1sa1msa2dma-137_8      -67.87730859692
1sa1msa2dma-147_3      -67.87673629531
1sa1msa2dma-24_4       -67.91471311785
1sa1msa2dma-154_6      -67.86732344658
1sa1msa2dma-34_11      -67.89722841183
1sa1msa2dma-90_9       -67.88111391819
1sa1msa2dma-16_6       -67.90557479795
1sa1msa2dma-166_4      -67.86064062534
1sa1msa2dma-131_10     -67.87039298428
1sa1msa2dma-130_2      -67.85360342017
1sa1msa2dma-140_9      -67.88322026454
1sa1msa2dma-11_10      -67.89890026254
1sa1msa2dma-79_6       -67.8960469251 
1sa1msa2dma-84_6       -67.87940787508
1sa1msa2dma-109_4      -67.86661968361
1sa1msa2dma-214_2      -67.85453918761
1sa1msa2dma-72_2       -67.88597051354
1sa1msa2dma-114_11     -67.8691417996 
1sa1msa2dma-17_7       -67.90134847715
1sa1msa2dma-48_11      -67.88067039204
1sa1msa2dma-167_5      -67.86260635361
1sa1msa2dma-191_1      -67.88630791142
1sa1msa2dma-91_8       -67.88045484034
1sa1msa2dma-25_5       -67.89702216254
1sa1msa2dma-226_11     -67.84633916297
1sa1msa2dma-155_7      -67.86943753259
1sa1msa2dma-103_1      -67.89919879369
1sa1msa2dma-215_3      -67.8375749097 
1sa1msa2dma-73_3       -67.87309857511
1sa1msa2dma-78_7       -67.88466033917
1sa1msa2dma-85_7       -67.8737242861 
1sa1msa2dma-108_5      -67.87644481229
1sa1msa2dma-131_3      -67.86508852609
