Number of files in database_s1.pkl: 30501
Number of files in database_s2.pkl: 30501
Example output:
info  cluster_type                                                                       1am1fa
      component_ratio                                                                    [1, 1]
1fa1dma1eda-9_10       -38.71578185839
1fa1dma1eda-17_4       -38.72247746191
1fa1dma1eda-25_6       -38.72679083429
1fa1dma1eda-4_8        -38.73121486568
1fa1dma1eda-31_9       -38.72525988699
1fa1dma1eda-41_2       -38.70617014116
1fa1dma1eda-52_7       -38.72886671002
1fa1dma1eda-60_5       -38.71602368028
1fa1dma1eda-59_3       -38.73114281052
1fa1dma1eda-29_8       -38.7155493389 
1fa1dma1eda-36_3       -38.73378553561
1fa1dma1eda-8_6        -38.73268178342
1fa1dma1eda-46_8       -38.74042177611
1fa1dma1eda-3_2        -38.72676073249
1fa1dma1eda-10_9       -38.72802535725
1fa1dma1eda-60_2       -38.71279106315
1fa1dma1eda-59_4       -38.72206815895
1fa1dma1eda-25_10      -38.72437229219
1fa1dma1eda-4_10       -38.72475300784
1fa1dma1eda-8_1        -38.7619979191 
1fa1dma1eda-36_4       -38.74276798355
1fa1dma1eda-3_5        -38.72961657127
1fa1dma1eda-17_3       -38.72029977917
1fa1dma1eda-67_8       -38.73522529329
1fa1dma1eda-40_11      -38.71608041194
1fa1dma1eda-25_1       -38.75977747185
1fa1dma1eda-65_10      -38.7351046574 
1fa1dma1eda-41_5       -38.72449797773
1fa1dma1eda-35_2       -38.71780864686
1fa1dma1eda-45_9       -38.72355408761
1fa1dma1eda-51_6       -38.72664144675
1fa1dma1eda-63_4       -38.72437092399
1fa1dma1eda-49_7       -38.73148222559
1fa1dma1eda-7_9        -38.73660359301
1fa1dma1eda-32_8       -38.72005361848
1fa1dma1eda-42_3       -38.72865522102
1fa1dma1eda-14_5       -38.74776077271
1fa1dma1eda-26_7       -38.73666356105
1fa1dma1eda-35_11      -38.71705045967
1fa1dma1eda-42_4       -38.7262141487 
1fa1dma1eda-14_2       -38.74188800673
1fa1dma1eda-64_9       -38.71772880581
1fa1dma1eda-10_10      -38.73348691755
1fa1dma1eda-35_5       -38.72987718657
1fa1dma1eda-50_10      -38.71618192626
1fa1dma1eda-51_1       -38.75924263841
1fa1dma1eda-68_7       -38.71579492931
1fa1dma1eda-13_8       -38.73375003929
1fa1dma1eda-63_3       -38.724945678  
1fa1dma1eda-39_5       -38.7179885737 
1fa1dma1eda-23_11      -38.73066428016
1fa1dma1eda-2_11       -38.72937186076
1fa1dma1eda-32_1       -38.75945422256
1fa1dma1eda-64_7       -38.71874799716
1fa1dma1eda-56_5       -38.73018205248
1fa1dma1eda-46_10      -38.72711781028
1fa1dma1eda-21_4       -38.73519083552
1fa1dma1eda-18_2       -38.7269680596 
1fa1dma1eda-63_11      -38.72890867021
1fa1dma1eda-68_9       -38.73558314151
1fa1dma1eda-13_6       -38.7323808264 
1fa1dma1eda-45_7       -38.72228362302
1fa1dma1eda-51_8       -38.72655594917
1fa1dma1eda-21_3       -38.74093064261
1fa1dma1eda-18_5       -38.72955950677
1fa1dma1eda-13_1       -38.76196004519
1fa1dma1eda-39_2       -38.71907720095
1fa1dma1eda-7_7        -38.72905481244
1fa1dma1eda-49_9       -38.73394035091
1fa1dma1eda-32_6       -38.73490831614
1fa1dma1eda-38_11      -38.73003705477
1fa1dma1eda-56_2       -38.71207483194
1fa1dma1eda-26_9       -38.74348563085
1fa1dma1eda-54_4       -38.73466921368
1fa1dma1eda-66_6       -38.72575492511
1fa1dma1eda-5_1        -38.76401854691
1fa1dma1eda-28_1       -38.75893796166
1fa1dma1eda-11_7       -38.73900446416
1fa1dma1eda-23_5       -38.73223792743
1fa1dma1eda-47_1       -38.75778445594
1fa1dma1eda-28_6       -38.72756234657
1fa1dma1eda-23_2       -38.72322007556
1fa1dma1eda-53_9       -38.72420753625
1fa1dma1eda-54_11      -38.74190125093
1fa1dma1eda-9_8        -38.73359988276
1fa1dma1eda-47_6       -38.73236646305
1fa1dma1eda-24_8       -38.72628532791
1fa1dma1eda-54_3       -38.72474201738
1fa1dma1eda-66_1       -38.75542486562
1fa1dma1eda-14_11      -38.74369152298
1fa1dma1eda-30_7       -38.73629020383
1fa1dma1eda-31_10      -38.72901285509
1fa1dma1eda-5_6        -38.73598005992
1fa1dma1eda-28_8       -38.72342948451
1fa1dma1eda-58_3       -38.73968062053
1fa1dma1eda-67_10      -38.72997795103
1fa1dma1eda-61_5       -38.72617184828
1fa1dma1eda-53_7       -38.73039957126
1fa1dma1eda-2_2        -38.73947641529
1fa1dma1eda-42_11      -38.73323538309
1fa1dma1eda-47_8       -38.72619207146
1fa1dma1eda-37_3       -38.72341527907
1fa1dma1eda-9_6        -38.72192991311
1fa1dma1eda-24_6       -38.73509999855
1fa1dma1eda-16_4       -38.72267369393
1fa1dma1eda-40_2       -38.71409689916
1fa1dma1eda-30_9       -38.72975472838
1fa1dma1eda-27_10      -38.73063151341
1fa1dma1eda-6_10       -38.742137563  
1fa1dma1eda-5_8        -38.73064478998
1fa1dma1eda-24_1       -38.76182498209
1fa1dma1eda-66_8       -38.72935648529
1fa1dma1eda-16_3       -38.73662633116
1fa1dma1eda-40_5       -38.73662178102
1fa1dma1eda-19_11      -38.74027424652
1fa1dma1eda-58_4       -38.72638914683
1fa1dma1eda-61_2       -38.69781385747
1fa1dma1eda-11_9       -38.7422614553 
1fa1dma1eda-59_11      -38.72669735618
1fa1dma1eda-2_5        -38.73934981675
1fa1dma1eda-9_1        -38.76293463592
1fa1dma1eda-37_4       -38.73060527173
1fa1dma1eda-52_1       -38.75857916284
1fa1dma1eda-60_3       -38.73821045153
1fa1dma1eda-10_8       -38.72942126434
1fa1dma1eda-4_11       -38.72226857773
1fa1dma1eda-25_11      -38.72617987354
1fa1dma1eda-59_5       -38.71651901215
1fa1dma1eda-36_5       -38.74007774786
1fa1dma1eda-3_4        -38.73179985793
1fa1dma1eda-67_9       -38.74025302341
1fa1dma1eda-17_2       -38.7390824927 
1fa1dma1eda-40_10      -38.71683565159
1fa1dma1eda-65_11      -38.73533904892
1fa1dma1eda-41_4       -38.73329716912
1fa1dma1eda-17_5       -38.72289507807
1fa1dma1eda-25_7       -38.73122031589
1fa1dma1eda-4_9        -38.71689879923
1fa1dma1eda-41_3       -38.73903816896
1fa1dma1eda-31_8       -38.73137632057
1fa1dma1eda-52_6       -38.73313125579
1fa1dma1eda-60_4       -38.7261246179 
1fa1dma1eda-29_9       -38.72067537238
1fa1dma1eda-59_2       -38.71088747253
1fa1dma1eda-46_9       -38.73530899849
1fa1dma1eda-36_2       -38.72888509463
1fa1dma1eda-8_7        -38.75085493502
1fa1dma1eda-3_3        -38.73521437289
1fa1dma1eda-68_11      -38.73027722348
1fa1dma1eda-25_9       -38.72371350059
1fa1dma1eda-55_2       -38.72446470816
1fa1dma1eda-4_7        -38.72039104183
1fa1dma1eda-31_6       -38.72320705566
1fa1dma1eda-22_3       -38.72735977786
1fa1dma1eda-52_8       -38.72477884535
1fa1dma1eda-10_1       -38.76506674693
1fa1dma1eda-29_7       -38.72848341607
1fa1dma1eda-8_9        -38.74076230096
1fa1dma1eda-46_7       -38.72897808988
1fa1dma1eda-9_11       -38.72942359878
1fa1dma1eda-28_11      -38.73381965159
1fa1dma1eda-22_4       -38.72987899585
1fa1dma1eda-33_11      -38.72457867953
1fa1dma1eda-10_6       -38.73945000959
1fa1dma1eda-16_10      -38.74770446913
1fa1dma1eda-56_10      -38.71676331891
1fa1dma1eda-67_7       -38.73397396471
1fa1dma1eda-55_5       -38.72891264372
1fa1dma1eda-31_1       -38.76006738084
1fa1dma1eda-33_7       -38.73586511626
1fa1dma1eda-61_10      -38.71771126448
1fa1dma1eda-38_3       -38.71815501737
1fa1dma1eda-6_6        -38.74283256304
1fa1dma1eda-48_8       -38.73494950301
1fa1dma1eda-57_3       -38.73888859496
1fa1dma1eda-27_8       -38.73493613077
1fa1dma1eda-65_1       -38.75606220952
1fa1dma1eda-44_11      -38.73009108645
1fa1dma1eda-44_6       -38.72222477962
1fa1dma1eda-19_4       -38.72923989754
1fa1dma1eda-21_10      -38.72164202052
1fa1dma1eda-50_9       -38.72626927471
1fa1dma1eda-20_2       -38.72373112023
1fa1dma1eda-44_1       -38.75665455242
1fa1dma1eda-12_7       -38.72319794991
1fa1dma1eda-19_3       -38.74177110288
1fa1dma1eda-20_5       -38.73292557094
1fa1dma1eda-6_1        -38.76410788133
1fa1dma1eda-38_4       -38.71922600467
1fa1dma1eda-57_4       -38.73149334226
1fa1dma1eda-65_6       -38.72608474648
1fa1dma1eda-1_5        -38.74336077202
1fa1dma1eda-34_4       -38.73409648584
1fa1dma1eda-12_9       -38.73392224913
1fa1dma1eda-62_2       -38.71508658299
1fa1dma1eda-43_5       -38.72521067509
1fa1dma1eda-49_11      -38.72387490137
1fa1dma1eda-48_1       -38.7597220394 
1fa1dma1eda-27_1       -38.76074776213
1fa1dma1eda-15_3       -38.72148090098
1fa1dma1eda-65_8       -38.73037520877
1fa1dma1eda-33_9       -38.72575123746
1fa1dma1eda-43_2       -38.73468081781
1fa1dma1eda-48_6       -38.73294679374
1fa1dma1eda-6_8        -38.73954062818
1fa1dma1eda-27_6       -38.74421860635
1fa1dma1eda-52_11      -38.7223835213 
1fa1dma1eda-15_4       -38.72986856048
1fa1dma1eda-12_11      -38.71380203202
1fa1dma1eda-1_2        -38.71958483033
1fa1dma1eda-34_3       -38.73773927996
1fa1dma1eda-44_8       -38.70706222858
1fa1dma1eda-37_10      -38.72322989214
1fa1dma1eda-62_5       -38.73274448511
1fa1dma1eda-50_7       -38.73505893727
1fa1dma1eda-16_2       -38.73673447091
1fa1dma1eda-66_9       -38.72679442263
1fa1dma1eda-40_4       -38.73311134474
1fa1dma1eda-19_10      -38.73608085942
1fa1dma1eda-58_5       -38.7127664172 
1fa1dma1eda-11_8       -38.73709512767
1fa1dma1eda-61_3       -38.72958210758
1fa1dma1eda-59_10      -38.73264650953
1fa1dma1eda-53_1       -38.76062002778
1fa1dma1eda-2_4        -38.71756207279
1fa1dma1eda-37_5       -38.71967671397
1fa1dma1eda-67_11      -38.73017146887
1fa1dma1eda-58_2       -38.71527468347
1fa1dma1eda-28_9       -38.72856227734
1fa1dma1eda-61_4       -38.73101780385
1fa1dma1eda-53_6       -38.70569745976
1fa1dma1eda-42_10      -38.72966708143
1fa1dma1eda-2_3        -38.72943334986
1fa1dma1eda-37_2       -38.71510729301
1fa1dma1eda-9_7        -38.72880978729
1fa1dma1eda-47_9       -38.72658616401
1fa1dma1eda-24_7       -38.73268735364
1fa1dma1eda-16_5       -38.73932517636
1fa1dma1eda-30_8       -38.73491174376
1fa1dma1eda-40_3       -38.73613708766
1fa1dma1eda-6_11       -38.7300958017 
1fa1dma1eda-27_11      -38.7299223644 
1fa1dma1eda-5_9        -38.72432554459
1fa1dma1eda-28_7       -38.71995335713
1fa1dma1eda-11_1       -38.76633995261
1fa1dma1eda-53_8       -38.7294931484 
1fa1dma1eda-23_3       -38.73027601586
1fa1dma1eda-54_10      -38.73099959672
1fa1dma1eda-47_7       -38.73210420968
1fa1dma1eda-9_9        -38.72567114231
1fa1dma1eda-54_2       -38.72143345646
1fa1dma1eda-24_9       -38.7331595089 
1fa1dma1eda-14_10      -38.74103877878
1fa1dma1eda-30_6       -38.72696127139
1fa1dma1eda-5_7        -38.73213419328
1fa1dma1eda-31_11      -38.72844081209
1fa1dma1eda-54_5       -38.73585430948
1fa1dma1eda-66_7       -38.72608732049
1fa1dma1eda-30_1       -38.75842077433
1fa1dma1eda-11_6       -38.73518791308
1fa1dma1eda-23_4       -38.73274366342
1fa1dma1eda-45_6       -38.71486459053
1fa1dma1eda-21_2       -38.7244782148 
1fa1dma1eda-51_9       -38.72418405718
1fa1dma1eda-18_4       -38.72734853046
1fa1dma1eda-49_8       -38.73118740289
1fa1dma1eda-39_3       -38.72224884035
1fa1dma1eda-7_6        -38.73416632737
1fa1dma1eda-32_7       -38.73151269161
1fa1dma1eda-64_1       -38.75540588507
1fa1dma1eda-26_8       -38.7409202835 
1fa1dma1eda-56_3       -38.72154919329
1fa1dma1eda-38_10      -38.72435209535
1fa1dma1eda-2_10       -38.71533818255
1fa1dma1eda-23_10      -38.73119080525
1fa1dma1eda-7_1        -38.76502788161
1fa1dma1eda-39_4       -38.72964273037
1fa1dma1eda-64_6       -38.72286638787
1fa1dma1eda-56_4       -38.734727309  
1fa1dma1eda-45_1       -38.75688299294
1fa1dma1eda-46_11      -38.72375913546
1fa1dma1eda-21_5       -38.72602269232
1fa1dma1eda-68_8       -38.72958792247
1fa1dma1eda-63_10      -38.72836548225
1fa1dma1eda-18_3       -38.74249280922
1fa1dma1eda-13_7       -38.73932149639
1fa1dma1eda-49_1       -38.75967043962
1fa1dma1eda-35_10      -38.72279072498
1fa1dma1eda-42_5       -38.72649075309
1fa1dma1eda-64_8       -38.7180597635 
1fa1dma1eda-14_3       -38.73565971387
1fa1dma1eda-10_11      -38.73823077878
1fa1dma1eda-26_1       -38.76211574632
1fa1dma1eda-35_4       -38.73730547102
1fa1dma1eda-50_11      -38.70392212854
1fa1dma1eda-68_6       -38.72781007201
1fa1dma1eda-63_2       -38.71695752301
1fa1dma1eda-13_9       -38.73835134711
1fa1dma1eda-45_8       -38.73086237254
1fa1dma1eda-35_3       -38.73392650887
1fa1dma1eda-51_7       -38.73150927916
1fa1dma1eda-68_1       -38.75527621758
1fa1dma1eda-63_5       -38.72104321456
1fa1dma1eda-7_8        -38.73260988912
1fa1dma1eda-49_6       -38.733682122  
1fa1dma1eda-42_2       -38.7227730252 
1fa1dma1eda-32_9       -38.72820153261
1fa1dma1eda-14_4       -38.74146032247
1fa1dma1eda-26_6       -38.73254702886
1fa1dma1ma-28_1        -31.81239362068
1fa1dma1ma-11_7        -31.78915708669
1fa1dma1ma-23_5        -31.80848257762
1fa1dma1ma-24_10       -31.79725491819
1fa1dma1ma-7_7         -31.79500777792
1fa1dma1ma-24_8        -31.79514014761
1fa1dma1ma-28_6        -31.79144185118
1fa1dma1ma-23_2        -31.7919283856 
1fa1dma1ma-24_6        -31.80034571599
1fa1dma1ma-16_4        -31.7813403229 
1fa1dma1ma-6_10        -31.7997165184 
1fa1dma1ma-28_8        -31.78847218852
1fa1dma1ma-11_9        -31.79331313604
1fa1dma1ma-17_11       -31.79002726095
1fa1dma1ma-24_1        -31.81491964834
1fa1dma1ma-7_9         -31.79341129912
1fa1dma1ma-16_3        -31.78632642817
1fa1dma1ma-14_5        -31.80549964911
1fa1dma1ma-26_7        -31.78442121119
1fa1dma1ma-20_11       -31.78935121195
1fa1dma1ma-2_5         -31.7958388333 
1fa1dma1ma-9_1         -31.81961791571
1fa1dma1ma-2_2         -31.79567318374
1fa1dma1ma-9_6         -31.80706111254
1fa1dma1ma-13_8        -31.79873058294
1fa1dma1ma-14_2        -31.79214801411
1fa1dma1ma-5_8         -31.79779487829
1fa1dma1ma-21_4        -31.79025194629
1fa1dma1ma-18_2        -31.78902102259
1fa1dma1ma-9_8         -31.80225362842
1fa1dma1ma-13_6        -31.79154131966
1fa1dma1ma-2_11        -31.78489051095
1fa1dma1ma-5_6         -31.79966913205
1fa1dma1ma-5_1         -31.82041955063
1fa1dma1ma-26_9        -31.79596437242
1fa1dma1ma-21_3        -31.79673408132
1fa1dma1ma-18_5        -31.78881581534
1fa1dma1ma-13_10       -31.79516928829
1fa1dma1ma-13_1        -31.81338422165
1fa1dma1ma-18_11       -31.78581118732
1fa1dma1ma-6_7         -31.7930914704 
1fa1dma1ma-22_5        -31.79714326388
1fa1dma1ma-10_7        -31.7978641852 
1fa1dma1ma-22_2        -31.7870717804 
1fa1dma1ma-9_10        -31.79531000742
1fa1dma1ma-26_10       -31.79376218083
1fa1dma1ma-25_8        -31.80371536166
1fa1dma1ma-1_4         -31.80452733341
1fa1dma1ma-17_4        -31.79581472595
1fa1dma1ma-25_6        -31.79348015689
1fa1dma1ma-15_11       -31.78450303299
1fa1dma1ma-17_3        -31.79852980991
1fa1dma1ma-6_9         -31.78778266191
1fa1dma1ma-25_1        -31.81392971785
1fa1dma1ma-1_3         -31.80299179828
1fa1dma1ma-10_9        -31.79100711974
1fa1dma1ma-4_10        -31.80346623995
1fa1dma1ma-8_1         -31.81953152746
1fa1dma1ma-3_5         -31.81164290711
1fa1dma1ma-27_7        -31.79785868369
1fa1dma1ma-15_5        -31.79237805259
1fa1dma1ma-4_8         -31.8005042101 
1fa1dma1ma-22_11       -31.79197244304
1fa1dma1ma-15_2        -31.78836689372
1fa1dma1ma-12_8        -31.79916341551
1fa1dma1ma-8_6         -31.80104972004
1fa1dma1ma-3_2         -31.80075901134
1fa1dma1ma-11_10       -31.79438985209
1fa1dma1ma-4_6         -31.80264518131
1fa1dma1ma-12_6        -31.78909112264
1fa1dma1ma-8_8         -31.80606457054
1fa1dma1ma-19_2        -31.79150214181
1fa1dma1ma-20_4        -31.79723964904
1fa1dma1ma-12_1        -31.81693724374
1fa1dma1ma-19_5        -31.79272475445
1fa1dma1ma-20_3        -31.79454100623
1fa1dma1ma-27_9        -31.78489389487
1fa1dma1ma-4_1         -31.82032374179
1fa1dma1ma-26_8        -31.78714372141
1fa1dma1ma-21_2        -31.78253637965
1fa1dma1ma-18_4        -31.79500179652
1fa1dma1ma-13_11       -31.78822394066
1fa1dma1ma-21_5        -31.79476527417
1fa1dma1ma-18_3        -31.79751993907
1fa1dma1ma-13_7        -31.79456840735
1fa1dma1ma-9_9         -31.80725755936
1fa1dma1ma-2_10        -31.78893137481
1fa1dma1ma-5_7         -31.79787556768
1fa1dma1ma-2_3         -31.79324218955
1fa1dma1ma-13_9        -31.79228994341
1fa1dma1ma-9_7         -31.80122799619
1fa1dma1ma-14_3        -31.8040892151 
1fa1dma1ma-5_9         -31.79506341332
1fa1dma1ma-26_1        -31.81258185598
1fa1dma1ma-14_4        -31.80120808898
1fa1dma1ma-26_6        -31.78837059636
1fa1dma1ma-20_10       -31.7913696747 
1fa1dma1ma-2_4         -31.79875456073
1fa1dma1ma-11_8        -31.79717749546
1fa1dma1ma-17_10       -31.79113639999
1fa1dma1ma-7_8         -31.79112811005
1fa1dma1ma-16_2        -31.79054912633
1fa1dma1ma-24_7        -31.80090027574
1fa1dma1ma-16_5        -31.79160880609
1fa1dma1ma-6_11        -31.79123389541
1fa1dma1ma-28_9        -31.78859646605
1fa1dma1ma-24_9        -31.79862287915
1fa1dma1ma-7_1         -31.81832488035
1fa1dma1ma-28_7        -31.79011589514
1fa1dma1ma-11_1        -31.81583130678
1fa1dma1ma-23_3        -31.79151714213
1fa1dma1ma-11_6        -31.79903908178
1fa1dma1ma-23_4        -31.78765648032
1fa1dma1ma-24_11       -31.79381581271
1fa1dma1ma-7_6         -31.79851381453
1fa1dma1ma-19_4        -31.78952944695
1fa1dma1ma-20_2        -31.7954399174 
1fa1dma1ma-27_8        -31.7930222252 
1fa1dma1ma-11_11       -31.78964914691
1fa1dma1ma-4_7         -31.80707745756
1fa1dma1ma-8_9         -31.80465801131
1fa1dma1ma-12_7        -31.79707177509
1fa1dma1ma-19_3        -31.78378407238
1fa1dma1ma-20_5        -31.79777771309
1fa1dma1ma-27_1        -31.81353001935
1fa1dma1ma-4_9         -31.8031296496 
1fa1dma1ma-15_3        -31.79151911504
1fa1dma1ma-22_10       -31.79320028672
1fa1dma1ma-8_7         -31.8010982181 
1fa1dma1ma-12_9        -31.79578880137
1fa1dma1ma-3_3         -31.79637437293
1fa1dma1ma-3_4         -31.80285841584
1fa1dma1ma-27_6        -31.79869451155
1fa1dma1ma-15_4        -31.78994909373
1fa1dma1ma-17_2        -31.78854011309
1fa1dma1ma-6_8         -31.80237121794
1fa1dma1ma-1_2         -31.7995067881 
1fa1dma1ma-10_8        -31.79290099007
1fa1dma1ma-4_11        -31.80374596257
1fa1dma1ma-1_5         -31.80177896169
1fa1dma1ma-17_5        -31.78852470924
1fa1dma1ma-25_7        -31.79543948199
1fa1dma1ma-15_10       -31.79356648955
1fa1dma1ma-22_3        -31.79137650679
1fa1dma1ma-10_1        -31.81743400245
1fa1dma1ma-9_11        -31.8008261627 
1fa1dma1ma-6_1         -31.81936751422
1fa1dma1ma-25_9        -31.7918997893 
1fa1dma1ma-26_11       -31.78360936569
1fa1dma1ma-18_10       -31.7963508269 
1fa1dma1ma-6_6         -31.790831158  
1fa1dma1ma-22_4        -31.79744729278
1fa1dma1ma-10_6        -31.79542734319
1fa1dma1ma-4_4         -31.80676260782
1fa1dma1ma-12_4        -31.79805040676
1fa1dma1ma-20_6        -31.79216833369
1fa1dma1ma-12_3        -31.79798505814
1fa1dma1ma-20_1        -31.81284761612
