Number of files in database_s1.pkl: 30501
Number of files in database_s2.pkl: 30501
Example output:
info  cluster_type                                                                       1am1fa
      component_ratio                                                                    [1, 1]
1fa1dma1eda-19_2       -515.312603641629 
1fa1dma1eda-47_10      -515.301378771142 
1fa1dma1eda-7_3        -515.304345911405 
1fa1dma1eda-12_6       -515.302978367577 
1fa1dma1eda-62_11      -515.300845055287 
1fa1dma1eda-50_8       -515.307673024137 
1fa1dma1eda-20_3       -515.306898137147 
1fa1dma1eda-19_5       -515.311701125231 
1fa1dma1eda-7_4        -515.321486185417 
1fa1dma1eda-12_1       -515.357463712127 
1fa1dma1eda-44_7       -515.294640516757 
1fa1dma1eda-57_2       -515.300855779434 
1fa1dma1eda-27_9       -515.31301313849  
1fa1dma1eda-38_2       -515.296157056373 
1fa1dma1eda-48_9       -515.30677122821  
1fa1dma1eda-39_11      -515.299392906779 
1fa1dma1eda-33_6       -515.305867636609 
1fa1dma1eda-55_4       -515.318510600835 
1fa1dma1eda-2_8        -515.298124489939 
1fa1dma1eda-67_6       -515.319425551151 
1fa1dma1eda-46_1       -515.352003835548 
1fa1dma1eda-29_1       -515.351340685138 
1fa1dma1eda-10_7       -515.297287541455 
1fa1dma1eda-5_2        -515.306249455054 
1fa1dma1eda-22_5       -515.301671403899 
1fa1dma1eda-9_10       -515.293303229497 
1fa1dma1eda-46_6       -515.302587409287 
1fa1dma1eda-29_6       -515.316648515945 
1fa1dma1eda-5_5        -515.305041262916 
1fa1dma1eda-55_11      -515.3120804744   
1fa1dma1eda-22_2       -515.305247588739 
1fa1dma1eda-52_9       -515.305536699319 
1fa1dma1eda-31_7       -515.307979666644 
1fa1dma1eda-15_11      -515.316331191148 
1fa1dma1eda-25_8       -515.321212444488 
1fa1dma1eda-55_3       -515.304468868991 
1fa1dma1eda-67_1       -515.347159647533 
1fa1dma1eda-30_10      -515.310023039026 
1fa1dma1eda-66_10      -515.304425966532 
1fa1dma1eda-46_8       -515.323681663429 
1fa1dma1eda-36_3       -515.316073051949 
1fa1dma1eda-29_8       -515.293835578615 
1fa1dma1eda-59_3       -515.313156788405 
1fa1dma1eda-43_11      -515.308049061187 
1fa1dma1eda-60_5       -515.305159304273 
1fa1dma1eda-52_7       -515.307442055481 
1fa1dma1eda-41_2       -515.280086692588 
1fa1dma1eda-31_9       -515.307607738093 
1fa1dma1eda-25_6       -515.306234747343 
1fa1dma1eda-26_10      -515.309728626039 
1fa1dma1eda-2_1        -515.357858155301 
1fa1dma1eda-9_5        -515.322041526    
1fa1dma1eda-17_4       -515.304433824291 
1fa1dma1eda-41_5       -515.300974961502 
1fa1dma1eda-25_1       -515.354343016992 
1fa1dma1eda-2_6        -515.319498209283 
1fa1dma1eda-67_8       -515.309132078111 
1fa1dma1eda-9_2        -515.298323145529 
1fa1dma1eda-17_3       -515.307182393586 
1fa1dma1eda-18_11      -515.314613003714 
1fa1dma1eda-58_11      -515.297979178954 
1fa1dma1eda-36_4       -515.3290224892   
1fa1dma1eda-4_10       -515.303601783474 
1fa1dma1eda-59_4       -515.296982250644 
1fa1dma1eda-60_2       -515.299390455026 
1fa1dma1eda-10_9       -515.306527825676 
1fa1dma1eda-26_7       -515.31728480721  
1fa1dma1eda-14_5       -515.330343499368 
1fa1dma1eda-42_3       -515.30668506025  
1fa1dma1eda-32_8       -515.295403878887 
1fa1dma1eda-53_10      -515.300666547716 
1fa1dma1eda-49_7       -515.307528300472 
1fa1dma1eda-13_10      -515.320233416849 
1fa1dma1eda-63_4       -515.304460527453 
1fa1dma1eda-51_6       -515.31428671421  
1fa1dma1eda-36_11      -515.318706060695 
1fa1dma1eda-45_9       -515.298308025201 
1fa1dma1eda-35_2       -515.298946227569 
1fa1dma1eda-63_3       -515.300081361474 
1fa1dma1eda-13_8       -515.314505450581 
1fa1dma1eda-68_7       -515.298995316057 
1fa1dma1eda-51_1       -515.351208924856 
1fa1dma1eda-35_5       -515.30624001492  
1fa1dma1eda-1_7        -515.313352909175 
1fa1dma1eda-48_10      -515.314119341358 
1fa1dma1eda-64_9       -515.294909932097 
1fa1dma1eda-14_2       -515.320967331054 
1fa1dma1eda-42_4       -515.308755422913 
1fa1dma1eda-13_6       -515.320640938813 
1fa1dma1eda-68_9       -515.312568380718 
1fa1dma1eda-6_3        -515.310246520647 
1fa1dma1eda-18_2       -515.306647971422 
1fa1dma1eda-21_4       -515.314676894808 
1fa1dma1eda-56_5       -515.312944154511 
1fa1dma1eda-1_9        -515.305826615835 
1fa1dma1eda-64_7       -515.305480477637 
1fa1dma1eda-32_1       -515.351469386707 
1fa1dma1eda-2_11       -515.302943798403 
1fa1dma1eda-39_5       -515.306483956205 
1fa1dma1eda-26_9       -515.324007562898 
1fa1dma1eda-56_2       -515.293298371135 
1fa1dma1eda-60_11      -515.313976912801 
1fa1dma1eda-32_6       -515.30413545146  
1fa1dma1eda-49_9       -515.311700722391 
1fa1dma1eda-39_2       -515.300004701339 
1fa1dma1eda-45_10      -515.291757519143 
1fa1dma1eda-13_1       -515.357214723741 
1fa1dma1eda-6_4        -515.323756252584 
1fa1dma1eda-18_5       -515.3091552835   
1fa1dma1eda-21_3       -515.318643829515 
1fa1dma1eda-51_8       -515.306538764361 
1fa1dma1eda-20_11      -515.309639805545 
1fa1dma1eda-45_7       -515.28886190157  
1fa1dma1eda-47_1       -515.35131968011  
1fa1dma1eda-32_10      -515.305738964023 
1fa1dma1eda-23_5       -515.300638177888 
1fa1dma1eda-4_2        -515.305628582203 
1fa1dma1eda-17_11      -515.293043284139 
1fa1dma1eda-11_7       -515.315734571551 
1fa1dma1eda-28_1       -515.353000211815 
1fa1dma1eda-57_11      -515.298732995194 
1fa1dma1eda-66_6       -515.303626812698 
1fa1dma1eda-3_8        -515.331761175033 
1fa1dma1eda-54_4       -515.318184381987 
1fa1dma1eda-30_7       -515.320025875603 
1fa1dma1eda-66_1       -515.347965106381 
1fa1dma1eda-54_3       -515.303606454754 
1fa1dma1eda-24_8       -515.295384281332 
1fa1dma1eda-47_6       -515.311837051548 
1fa1dma1eda-53_9       -515.30435466001  
1fa1dma1eda-23_2       -515.301070357615 
1fa1dma1eda-4_5        -515.290636883999 
1fa1dma1eda-29_10      -515.302757650171 
1fa1dma1eda-28_6       -515.308988603299 
1fa1dma1eda-6_10       -515.320500991641 
1fa1dma1eda-30_9       -515.312266976436 
1fa1dma1eda-40_2       -515.289806540053 
1fa1dma1eda-16_4       -515.303560345425 
1fa1dma1eda-8_5        -515.325279335542 
1fa1dma1eda-3_1        -515.359541134024 
1fa1dma1eda-24_6       -515.314487619128 
1fa1dma1eda-37_3       -515.304478941821 
1fa1dma1eda-47_8       -515.301293983983 
1fa1dma1eda-53_7       -515.313682942548 
1fa1dma1eda-61_5       -515.307291420806 
1fa1dma1eda-58_3       -515.322983046493 
1fa1dma1eda-28_8       -515.302320944833 
1fa1dma1eda-37_4       -515.313969803524 
1fa1dma1eda-24_10      -515.314894081525 
1fa1dma1eda-11_9       -515.323161280743 
1fa1dma1eda-61_2       -515.281472152778 
1fa1dma1eda-58_4       -515.31297732319  
1fa1dma1eda-41_11      -515.293494543035 
1fa1dma1eda-40_5       -515.313814143697 
1fa1dma1eda-16_3       -515.317146732501 
1fa1dma1eda-66_8       -515.31569392454  
1fa1dma1eda-8_2        -515.338508416189 
1fa1dma1eda-3_6        -515.297930131203 
1fa1dma1eda-64_10      -515.31793920977  
1fa1dma1eda-24_1       -515.354674652574 
1fa1dma1eda-41_4       -515.31196178073  
1fa1dma1eda-2_7        -515.300199067926 
1fa1dma1eda-17_2       -515.322064393405 
1fa1dma1eda-18_10      -515.305103531172 
1fa1dma1eda-67_9       -515.317726899118 
1fa1dma1eda-9_3        -515.304415392312 
1fa1dma1eda-36_5       -515.325007112263 
1fa1dma1eda-58_10      -515.311135662443 
1fa1dma1eda-59_5       -515.29728761025  
1fa1dma1eda-4_11       -515.300154872242 
1fa1dma1eda-10_8       -515.307597723336 
1fa1dma1eda-60_3       -515.321311153205 
1fa1dma1eda-52_1       -515.350786287884 
1fa1dma1eda-66_11      -515.300789537969 
1fa1dma1eda-36_2       -515.310437900524 
1fa1dma1eda-46_9       -515.313851378193 
1fa1dma1eda-59_2       -515.301746212394 
1fa1dma1eda-43_10      -515.291392845895 
1fa1dma1eda-29_9       -515.294449688981 
1fa1dma1eda-60_4       -515.312924234461 
1fa1dma1eda-52_6       -515.308144136771 
1fa1dma1eda-31_8       -515.308078409981 
1fa1dma1eda-41_3       -515.321743579164 
1fa1dma1eda-25_7       -515.306605670968 
1fa1dma1eda-26_11      -515.30418798054  
1fa1dma1eda-17_5       -515.302224056141 
1fa1dma1eda-9_4        -515.30880997765  
1fa1dma1eda-9_11       -515.310458403584 
1fa1dma1eda-46_7       -515.308425358157 
1fa1dma1eda-29_7       -515.307894558917 
1fa1dma1eda-10_1       -515.358361214535 
1fa1dma1eda-55_10      -515.312447774054 
1fa1dma1eda-5_4        -515.311280297099 
1fa1dma1eda-52_8       -515.309730690926 
1fa1dma1eda-22_3       -515.306499319707 
1fa1dma1eda-31_6       -515.308528156693 
1fa1dma1eda-15_10      -515.316714727328 
1fa1dma1eda-55_2       -515.305750939946 
1fa1dma1eda-25_9       -515.302733263483 
1fa1dma1eda-30_11      -515.301457293181 
1fa1dma1eda-31_1       -515.353394248997 
1fa1dma1eda-55_5       -515.31990605303  
1fa1dma1eda-2_9        -515.310229606818 
1fa1dma1eda-67_7       -515.320243654053 
1fa1dma1eda-10_6       -515.322576612376 
1fa1dma1eda-5_3        -515.319261397851 
1fa1dma1eda-22_4       -515.307563200017 
1fa1dma1eda-20_2       -515.309666856463 
1fa1dma1eda-50_9       -515.314636217585 
1fa1dma1eda-7_5        -515.325033972373 
1fa1dma1eda-19_4       -515.307644003884 
1fa1dma1eda-44_6       -515.301334617106 
1fa1dma1eda-65_1       -515.349188865956 
1fa1dma1eda-27_8       -515.307764732925 
1fa1dma1eda-57_3       -515.321132130663 
1fa1dma1eda-48_8       -515.321471269448 
1fa1dma1eda-38_3       -515.298991281464 
1fa1dma1eda-33_7       -515.325563596106 
1fa1dma1eda-39_10      -515.31832226     
1fa1dma1eda-22_10      -515.313424722515 
1fa1dma1eda-65_6       -515.303007820152 
1fa1dma1eda-57_4       -515.316902820346 
1fa1dma1eda-38_4       -515.303863599571 
1fa1dma1eda-20_5       -515.31897226839  
1fa1dma1eda-7_2        -515.307570128963 
1fa1dma1eda-19_3       -515.322554480277 
1fa1dma1eda-47_11      -515.310985040594 
1fa1dma1eda-12_7       -515.316536980185 
1fa1dma1eda-44_1       -515.349575133938 
1fa1dma1eda-62_10      -515.300439058162 
1fa1dma1eda-65_8       -515.306603164425 
1fa1dma1eda-15_3       -515.306051380312 
1fa1dma1eda-34_10      -515.275366863984 
1fa1dma1eda-27_1       -515.353689359756 
1fa1dma1eda-48_1       -515.35065161223  
1fa1dma1eda-11_11      -515.307842244819 
1fa1dma1eda-43_5       -515.303734354732 
1fa1dma1eda-62_2       -515.297133338909 
1fa1dma1eda-12_9       -515.314413932765 
1fa1dma1eda-51_11      -515.303718015013 
1fa1dma1eda-34_4       -515.303618753207 
1fa1dma1eda-50_7       -515.314637714653 
1fa1dma1eda-62_5       -515.31605865365  
1fa1dma1eda-44_8       -515.284660275868 
1fa1dma1eda-34_3       -515.317043104253 
1fa1dma1eda-15_4       -515.314166763831 
1fa1dma1eda-27_6       -515.327227122221 
1fa1dma1eda-48_6       -515.310744087877 
1fa1dma1eda-43_2       -515.313802610054 
1fa1dma1eda-33_9       -515.307636863744 
1fa1dma1eda-37_5       -515.304831022876 
1fa1dma1eda-24_11      -515.307269684612 
1fa1dma1eda-53_1       -515.353182462752 
1fa1dma1eda-61_3       -515.318527690538 
1fa1dma1eda-11_8       -515.316169083404 
1fa1dma1eda-58_5       -515.300604101241 
1fa1dma1eda-41_10      -515.29130010066  
1fa1dma1eda-40_4       -515.309457922487 
1fa1dma1eda-66_9       -515.304222579878 
1fa1dma1eda-8_3        -515.329952706386 
1fa1dma1eda-16_2       -515.310571516612 
1fa1dma1eda-3_7        -515.313084238112 
1fa1dma1eda-64_11      -515.305986279149 
1fa1dma1eda-6_11       -515.322011167374 
1fa1dma1eda-40_3       -515.312274699939 
1fa1dma1eda-30_8       -515.320468331729 
1fa1dma1eda-8_4        -515.330505159836 
1fa1dma1eda-16_5       -515.31422261956  
1fa1dma1eda-24_7       -515.325680284652 
1fa1dma1eda-47_9       -515.297809046199 
1fa1dma1eda-37_2       -515.297448024492 
1fa1dma1eda-53_6       -515.279259680948 
1fa1dma1eda-61_4       -515.319714258295 
1fa1dma1eda-28_9       -515.311448719545 
1fa1dma1eda-58_2       -515.30866575744  
1fa1dma1eda-30_6       -515.317566448738 
1fa1dma1eda-24_9       -515.313399834553 
1fa1dma1eda-54_2       -515.303194120177 
1fa1dma1eda-47_7       -515.31249120771  
1fa1dma1eda-23_3       -515.307305707395 
1fa1dma1eda-53_8       -515.308398769233 
1fa1dma1eda-4_4        -515.301565069585 
1fa1dma1eda-11_1       -515.358107414378 
1fa1dma1eda-29_11      -515.30027512122  
1fa1dma1eda-28_7       -515.29411228711  
1fa1dma1eda-32_11      -515.303100376169 
1fa1dma1eda-23_4       -515.314733888894 
1fa1dma1eda-4_3        -515.320083940128 
1fa1dma1eda-17_10      -515.302146601944 
1fa1dma1eda-11_6       -515.309290580146 
1fa1dma1eda-57_10      -515.306336041386 
1fa1dma1eda-30_1       -515.351218807167 
1fa1dma1eda-66_7       -515.303326662485 
1fa1dma1eda-3_9        -515.319862172017 
1fa1dma1eda-54_5       -515.316954941578 
1fa1dma1eda-56_3       -515.303252382606 
1fa1dma1eda-26_8       -515.317089431658 
1fa1dma1eda-64_1       -515.34915879717  
1fa1dma1eda-60_10      -515.320528613163 
1fa1dma1eda-32_7       -515.309277537106 
1fa1dma1eda-39_3       -515.309228103534 
1fa1dma1eda-45_11      -515.29976140039  
1fa1dma1eda-49_8       -515.312578475554 
1fa1dma1eda-18_4       -515.315038050152 
1fa1dma1eda-6_5        -515.305721874614 
1fa1dma1eda-51_9       -515.304367583635 
1fa1dma1eda-21_2       -515.310972723375 
1fa1dma1eda-20_10      -515.296689341465 
1fa1dma1eda-45_6       -515.285614390507 
1fa1dma1eda-13_7       -515.318713491069 
1fa1dma1eda-18_3       -515.332567949179 
1fa1dma1eda-68_8       -515.299507245089 
1fa1dma1eda-6_2        -515.302441979076 
1fa1dma1eda-21_5       -515.298488120358 
1fa1dma1eda-45_1       -515.349562731241 
1fa1dma1eda-56_4       -515.322778912075 
1fa1dma1eda-1_8        -515.317206842696 
1fa1dma1eda-64_6       -515.310830076376 
1fa1dma1eda-39_4       -515.312041881687 
1fa1dma1eda-2_10       -515.297354081762 
1fa1dma1eda-13_9       -515.320653736606 
1fa1dma1eda-63_2       -515.2977992266   
1fa1dma1eda-68_6       -515.311630259972 
1fa1dma1eda-35_4       -515.308668987542 
1fa1dma1eda-26_1       -515.353837571363 
1fa1dma1eda-1_6        -515.278385345842 
1fa1dma1eda-14_3       -515.320745500711 
1fa1dma1eda-64_8       -515.305263999482 
1fa1dma1eda-48_11      -515.309253958384 
1fa1dma1eda-42_5       -515.303872275237 
1fa1dma1eda-49_1       -515.351715040528 
1fa1dma1eda-26_6       -515.321091092987 
1fa1dma1eda-1_1        -515.359258817303 
1fa1dma1eda-14_4       -515.327687562754 
1fa1dma1eda-32_9       -515.309881813079 
1fa1dma1eda-42_2       -515.302235877947 
1fa1dma1eda-53_11      -515.305495578631 
1fa1dma1eda-49_6       -515.313694096209 
1fa1dma1eda-13_11      -515.327862393478 
1fa1dma1eda-63_5       -515.3010477605   
1fa1dma1eda-68_1       -515.348483906184 
1fa1dma1eda-51_7       -515.312162300415 
1fa1dma1eda-36_10      -515.306906370676 
1fa1dma1eda-35_3       -515.316625150562 
1fa1dma1eda-45_8       -515.314139141752 
1fa1dma1ma-8_3         -420.676954425145 
1fa1dma1ma-3_7         -420.686358327278 
1fa1dma1ma-24_1        -420.704875778656 
1fa1dma1ma-16_3        -420.671243191639 
1fa1dma1ma-28_11       -420.67221535297  
1fa1dma1ma-11_9        -420.679173708401 
1fa1dma1ma-16_10       -420.683744034486 
1fa1dma1ma-28_8        -420.678117683973 
1fa1dma1ma-8_4         -420.685081386869 
1fa1dma1ma-6_10        -420.681265467745 
1fa1dma1ma-24_6        -420.680255682193 
1fa1dma1ma-16_4        -420.666401398091 
1fa1dma1ma-4_4         -420.695172071231 
1fa1dma1ma-28_6        -420.666433326408 
1fa1dma1ma-25_11       -420.684673944267 
1fa1dma1ma-23_2        -420.675032272463 
1fa1dma1ma-24_8        -420.670536632954 
1fa1dma1ma-3_9         -420.69814341933  
1fa1dma1ma-4_3         -420.686854610458 
1fa1dma1ma-28_1        -420.705260125717 
1fa1dma1ma-11_7        -420.679159651921 
1fa1dma1ma-23_5        -420.693715153534 
1fa1dma1ma-21_3        -420.681527457289 
1fa1dma1ma-18_5        -420.67738694517  
1fa1dma1ma-13_1        -420.7065838715   
1fa1dma1ma-6_5         -420.684363851559 
1fa1dma1ma-26_9        -420.675914816459 
1fa1dma1ma-2_11        -420.66596970342  
1fa1dma1ma-1_8         -420.691229728935 
1fa1dma1ma-21_4        -420.667301716406 
1fa1dma1ma-18_2        -420.675345876115 
1fa1dma1ma-13_6        -420.673180442749 
1fa1dma1ma-6_2         -420.657259913638 
1fa1dma1ma-12_11       -420.666537501078 
1fa1dma1ma-14_2        -420.673314446469 
1fa1dma1ma-1_6         -420.684198228937 
1fa1dma1ma-21_10       -420.670793427657 
1fa1dma1ma-13_8        -420.678562520293 
1fa1dma1ma-14_5        -420.688640556239 
1fa1dma1ma-26_7        -420.667061603355 
1fa1dma1ma-1_1         -420.715638558165 
1fa1dma1ma-10_9        -420.677003291246 
1fa1dma1ma-4_10        -420.692590312941 
1fa1dma1ma-2_7         -420.680224569109 
1fa1dma1ma-9_3         -420.689191730267 
1fa1dma1ma-14_10       -420.690824788732 
1fa1dma1ma-17_3        -420.678658333263 
1fa1dma1ma-25_1        -420.707103612397 
1fa1dma1ma-9_4         -420.698432885635 
1fa1dma1ma-17_4        -420.67838816222  
1fa1dma1ma-25_6        -420.684042034679 
1fa1dma1ma-19_10       -420.674648457647 
1fa1dma1ma-25_8        -420.685525526708 
1fa1dma1ma-9_10        -420.681093850184 
1fa1dma1ma-5_4         -420.684903718393 
1fa1dma1ma-22_2        -420.670345625484 
1fa1dma1ma-5_3         -420.687625563501 
1fa1dma1ma-22_5        -420.681741743535 
1fa1dma1ma-10_7        -420.68486079105  
1fa1dma1ma-2_9         -420.676807557116 
1fa1dma1ma-27_11       -420.670579817197 
1fa1dma1ma-27_9        -420.656825195334 
1fa1dma1ma-10_11       -420.682607807448 
1fa1dma1ma-12_1        -420.709833678607 
1fa1dma1ma-19_5        -420.679607441712 
1fa1dma1ma-20_3        -420.683802169924 
1fa1dma1ma-7_5         -420.684774862878 
1fa1dma1ma-12_6        -420.669120470311 
1fa1dma1ma-19_2        -420.673619620333 
1fa1dma1ma-20_4        -420.681032391093 
1fa1dma1ma-7_2         -420.679527599795 
1fa1dma1ma-12_8        -420.685382721323 
1fa1dma1ma-15_2        -420.669555538697 
1fa1dma1ma-27_7        -420.683454468123 
1fa1dma1ma-15_5        -420.68004290002  
1fa1dma1ma-23_10       -420.672724900421 
1fa1dma1ma-14_4        -420.679578426951 
1fa1dma1ma-26_6        -420.671025337648 
1fa1dma1ma-14_3        -420.6833155678   
1fa1dma1ma-26_1        -420.704444754929 
1fa1dma1ma-1_7         -420.675467909117 
1fa1dma1ma-21_11       -420.674286730784 
