Number of files in database_s1.pkl: 15587
Number of files in database_s2.pkl: 15587
Example output:
info  cluster_type                                                                      1am1dma
      component_ratio                                                                    [1, 1]
1ma1eda-12_1       -286.297303174049 
1ma1eda-12_6       -286.271419134248 
1ma1eda-2_9        -286.266575188838 
1ma1eda-5_3        -286.268852460481 
1ma1eda-15_10      -286.278260539516 
1ma1eda-7_5        -286.275714373005 
1ma1eda-9_10       -286.262787530195 
1ma1eda-10_7       -286.26987851346  
1ma1eda-7_2        -286.268679868528 
1ma1eda-4_10       -286.26977218924  
1ma1eda-10_9       -286.267437858195 
1ma1eda-11_11      -286.27069867173  
1ma1eda-14_2       -286.267956455984 
1ma1eda-3_7        -286.269344813997 
1ma1eda-8_3        -286.261039712136 
1ma1eda-13_8       -286.267420537828 
1ma1eda-8_4        -286.271363892323 
1ma1eda-14_5       -286.275098916209 
1ma1eda-13_1       -286.296485439954 
1ma1eda-4_4        -286.281024022096 
1ma1eda-2_11       -286.267965485298 
1ma1eda-4_3        -286.277898985378 
1ma1eda-3_9        -286.269101977174 
1ma1eda-13_6       -286.258568725069 
1ma1eda-6_5        -286.277421305914 
1ma1eda-6_2        -286.26976247248  
1ma1eda-11_7       -286.259365649532 
1ma1eda-1_8        -286.266040477242 
1ma1eda-16_3       -286.27440678645  
1ma1eda-11_9       -286.264756434889 
1ma1eda-1_6        -286.274192289548 
1ma1eda-13_11      -286.265299058736 
1ma1eda-1_1        -286.298418804497 
1ma1eda-16_4       -286.275440694209 
1ma1eda-6_10       -286.269876496288 
1ma1eda-11_10      -286.273248093812 
1ma1eda-4_11       -286.26882449088  
1ma1eda-10_8       -286.267481379138 
1ma1eda-10_6       -286.272192706696 
1ma1eda-7_3        -286.267741747171 
1ma1eda-7_4        -286.277242196179 
1ma1eda-10_1       -286.296519612512 
1ma1eda-9_11       -286.262197164409 
1ma1eda-12_7       -286.251190178614 
1ma1eda-2_8        -286.263079207333 
1ma1eda-5_2        -286.27617656131  
1ma1eda-15_11      -286.271333268991 
1ma1eda-5_5        -286.26743063048  
1ma1eda-15_4       -286.279696010911 
1ma1eda-9_5        -286.265991445396 
1ma1eda-2_1        -286.298453246652 
1ma1eda-12_9       -286.260963580533 
1ma1eda-9_2        -286.269920376282 
1ma1eda-2_6        -286.274481953976 
1ma1eda-15_3       -286.266144823709 
1ma1eda-16_5       -286.273734417724 
1ma1eda-6_11       -286.262330655469 
1ma1eda-16_2       -286.280858847219 
1ma1eda-11_8       -286.268763335684 
1ma1eda-1_7        -286.271770956902 
1ma1eda-13_10      -286.267645176646 
1ma1eda-6_3        -286.279274716984 
1ma1eda-11_6       -286.275699079897 
1ma1eda-1_9        -286.276007988123 
1ma1eda-11_1       -286.296814324746 
1ma1eda-6_4        -286.263452605721 
1ma1eda-2_10       -286.263388436474 
1ma1eda-4_2        -286.279136809436 
1ma1eda-3_8        -286.273231341338 
1ma1eda-13_7       -286.259662672352 
1ma1eda-4_5        -286.276060121318 
1ma1eda-3_1        -286.295542311586 
1ma1eda-8_5        -286.268977833576 
1ma1eda-14_4       -286.271134359024 
1ma1eda-14_3       -286.266107958125 
1ma1eda-3_6        -286.266606837921 
1ma1eda-8_2        -286.26138088912  
1ma1eda-13_9       -286.26466709515  
1ma1tma-2_8        -270.206831763958 
1ma1tma-2_6        -270.219301659036 
1ma1tma-2_1        -270.236680620473 
1ma1tma-1_10       -270.207645826097 
1ma1tma-1_7        -270.209799127153 
1ma1tma-1_9        -270.193341129935 
1ma1tma-2_7        -270.21101021721  
1ma1tma-2_9        -270.209398039817 
1ma1tma-1_8        -270.202523763325 
1ma1tma-1_1        -270.236681089364 
1ma1tma-1_6        -270.204248320882 
1ma1tma-1_11       -270.215364059343 
1ma1tma-1_5        -270.210255537743 
1ma1tma-1_2        -270.195898248203 
1ma1tma-2_11       -270.208517829043 
1ma1tma-2_4        -270.207773910142 
1ma1tma-2_3        -270.202340314816 
1ma1tma-1_3        -270.211077605265 
1ma1tma-2_10       -270.206939275815 
1ma1tma-1_4        -270.20650827206  
1ma1tma-2_2        -270.198279875182 
1ma1tma-2_5        -270.208487468686 
1ma-9              -95.816998106858  
1ma-7              -95.81764104338   
1ma-1              -95.823970069877  
1ma-6              -95.821405483805  
1ma-8              -95.819254552037  
1ma-5              -95.819718405463  
1ma-2              -95.819598371704  
1ma-10             -95.817977762805  
1ma-3              -95.81627504282   
1ma-4              -95.818031392666  
1ma-11             -95.816723803374  
1sa1am1dma-1_5     -891.864285196477 
1sa1am1dma-10_11   -891.862546084458 
1sa1am1dma-1_2     -891.874677599476 
1sa1am1dma-6_8     -891.870343031228 
1sa1am1dma-3_11    -891.871944378872 
1sa1am1dma-10_3    -891.847625851633 
1sa1am1dma-6_6     -891.871952619013 
1sa1am1dma-10_4    -891.868259030813 
1sa1am1dma-6_1     -891.901396463581 
1sa1am1dma-8_9     -891.875455941509 
1sa1am1dma-4_7     -891.882722934673 
1sa1am1dma-12_2    -891.863306634536 
1sa1am1dma-12_5    -891.849043586376 
1sa1am1dma-14_10   -891.839651520324 
1sa1am1dma-7_10    -891.864763611877 
1sa1am1dma-3_4     -891.878715482119 
1sa1am1dma-8_7     -891.858093374377 
1sa1am1dma-3_3     -891.86919502371  
1sa1am1dma-4_9     -891.872753666328 
1sa1am1dma-12_11   -891.858779410078 
1sa1am1dma-7_8     -891.848767813385 
1sa1am1dma-11_3    -891.869144664059 
1sa1am1dma-7_6     -891.862388949505 
1sa1am1dma-1_11    -891.878159544251 
1sa1am1dma-11_4    -891.862694483173 
1sa1am1dma-7_1     -891.900843251911 
1sa1am1dma-5_7     -891.853642779466 
1sa1am1dma-13_2    -891.864746281057 
1sa1am1dma-9_9     -891.874496779287 
1sa1am1dma-14_8    -891.842328546971 
1sa1am1dma-8_10    -891.854779702056 
1sa1am1dma-13_5    -891.851316364777 
1sa1am1dma-2_4     -891.879988298053 
1sa1am1dma-14_1    -891.879664885597 
1sa1am1dma-5_9     -891.868505118565 
1sa1am1dma-2_3     -891.874425134889 
1sa1am1dma-5_10    -891.858900525899 
1sa1am1dma-9_7     -891.87354492568  
1sa1am1dma-14_6    -891.838456680117 
1sa1am1dma-8_6     -891.871571286878 
1sa1am1dma-3_2     -891.857833278155 
1sa1am1dma-4_8     -891.879479855456 
1sa1am1dma-7_11    -891.867621928249 
1sa1am1dma-8_1     -891.900120418749 
1sa1am1dma-3_5     -891.860868814085 
1sa1am1dma-4_1     -891.905497195659 
1sa1am1dma-12_4    -891.869491126479 
1sa1am1dma-14_11   -891.837145941328 
1sa1am1dma-8_8     -891.881941238157 
1sa1am1dma-4_6     -891.861261739086 
1sa1am1dma-12_3    -891.848050813906 
1sa1am1dma-10_5    -891.866274903591 
1sa1am1dma-3_10    -891.865478437545 
1sa1am1dma-10_2    -891.872715117977 
1sa1am1dma-6_7     -891.869889518067 
1sa1am1dma-10_10   -891.845589617902 
1sa1am1dma-1_3     -891.872513278014 
1sa1am1dma-6_9     -891.877878120743 
1sa1am1dma-1_4     -891.863413797267 
1sa1am1dma-5_8     -891.859757042471 
1sa1am1dma-2_2     -891.86866590538  
1sa1am1dma-5_11    -891.861669689035 
1sa1am1dma-9_6     -891.871574062378 
1sa1am1dma-14_7    -891.848687051734 
1sa1am1dma-2_5     -891.874944678132 
1sa1am1dma-9_1     -891.895152416923 
1sa1am1dma-8_11    -891.855347293854 
1sa1am1dma-5_1     -891.903486896991 
1sa1am1dma-13_4    -891.847516015798 
1sa1am1dma-5_6     -891.851444204417 
1sa1am1dma-13_3    -891.860270146511 
1sa1am1dma-9_8     -891.864270937031 
1sa1am1dma-14_9    -891.849078657905 
1sa1am1dma-1_10    -891.866751249948 
1sa1am1dma-11_5    -891.864627276386 
1sa1am1dma-11_2    -891.871145689177 
1sa1am1dma-7_7     -891.843488623401 
1sa1am1dma-7_9     -891.865029510804 
1sa1am1dma-12_10   -891.864334477002 
1sa1am1dma-2_6     -891.886308685638 
1sa1am1dma-9_2     -891.861853303899 
1sa1am1dma-14_3    -891.852322971994 
1sa1am1dma-11_10   -891.847346281396 
1sa1am1dma-13_9    -891.862298560527 
1sa1am1dma-2_1     -891.905797025145 
1sa1am1dma-9_5     -891.862247418258 
1sa1am1dma-14_4    -891.847481727398 
1sa1am1dma-5_5     -891.862350523824 
1sa1am1dma-2_10    -891.876846679117 
1sa1am1dma-2_8     -891.873987948389 
1sa1am1dma-5_2     -891.866460793187 
1sa1am1dma-13_7    -891.863970258573 
1sa1am1dma-11_1    -891.894723074522 
1sa1am1dma-7_4     -891.866417568795 
1sa1am1dma-11_6    -891.875637248912 
1sa1am1dma-7_3     -891.857064336447 
1sa1am1dma-11_8    -891.862868451346 
1sa1am1dma-6_11    -891.872572940638 
1sa1am1dma-12_9    -891.864749173086 
1sa1am1dma-8_2     -891.873951211262 
1sa1am1dma-3_6     -891.862169700228 
1sa1am1dma-8_5     -891.840294276731 
1sa1am1dma-3_1     -891.899258649201 
1sa1am1dma-13_10   -891.867419718377 
1sa1am1dma-4_5     -891.865191791934 
1sa1am1dma-4_2     -891.871124335139 
1sa1am1dma-12_7    -891.848737323097 
1sa1am1dma-3_8     -891.848100775301 
1sa1am1dma-10_1    -891.895317068549 
1sa1am1dma-6_4     -891.879903696169 
1sa1am1dma-9_11    -891.866842324998 
1sa1am1dma-10_6    -891.871721785431 
1sa1am1dma-6_3     -891.875891797838 
1sa1am1dma-1_9     -891.869289601064 
1sa1am1dma-10_8    -891.880432993176 
1sa1am1dma-4_11    -891.874140980593 
1sa1am1dma-1_7     -891.879085928098 
1sa1am1dma-6_10    -891.879742193866 
1sa1am1dma-11_9    -891.855565021552 
1sa1am1dma-11_7    -891.860098905128 
1sa1am1dma-7_2     -891.857851190985 
1sa1am1dma-7_5     -891.871854709661 
1sa1am1dma-2_11    -891.867562680412 
1sa1am1dma-2_9     -891.883872639833 
1sa1am1dma-5_3     -891.872709843851 
1sa1am1dma-13_6    -891.858870754329 
1sa1am1dma-5_4     -891.843853218413 
1sa1am1dma-13_1    -891.893732607333 
1sa1am1dma-9_4     -891.871716883591 
1sa1am1dma-14_5    -891.84946953323  
1sa1am1dma-2_7     -891.871554869633 
1sa1am1dma-9_3     -891.871961331035 
1sa1am1dma-14_2    -891.832911613857 
1sa1am1dma-11_11   -891.86148733713  
1sa1am1dma-13_8    -891.859710289439 
1sa1am1dma-1_1     -891.90473408426  
1sa1am1dma-10_9    -891.876462287907 
1sa1am1dma-4_10    -891.873862674065 
1sa1am1dma-1_6     -891.872720873265 
1sa1am1dma-10_7    -891.859762379982 
1sa1am1dma-6_2     -891.881385786419 
1sa1am1dma-1_8     -891.872021851753 
1sa1am1dma-9_10    -891.869179455266 
1sa1am1dma-6_5     -891.868117987095 
1sa1am1dma-4_3     -891.873741850378 
1sa1am1dma-12_6    -891.853693936371 
1sa1am1dma-3_9     -891.871010387844 
1sa1am1dma-4_4     -891.870995041788 
1sa1am1dma-12_1    -891.89368778384  
1sa1am1dma-8_4     -891.85120665442  
1sa1am1dma-13_11   -891.858075408144 
1sa1am1dma-12_8    -891.859576848974 
1sa1am1dma-8_3     -891.858710546107 
1sa1am1dma-3_7     -891.851195985123 
1sa1am1eda-56_4    -947.223724121479 
1sa1am1eda-39_11   -947.215123385436 
1sa1am1eda-64_6    -947.206899868029 
1sa1am1eda-1_4     -947.228553633362 
1sa1am1eda-2_10    -947.210585215811 
1sa1am1eda-39_4    -947.207459224532 
1sa1am1eda-70_9    -947.204948039341 
1sa1am1eda-13_7    -947.223390384506 
1sa1am1eda-21_5    -947.2056344898   
1sa1am1eda-68_8    -947.226270902578 
1sa1am1eda-18_3    -947.205301462797 
1sa1am1eda-45_1    -947.251567196096 
1sa1am1eda-21_2    -947.229292050412 
1sa1am1eda-51_9    -947.222180812964 
1sa1am1eda-18_4    -947.213630963801 
1sa1am1eda-62_11   -947.201714862932 
1sa1am1eda-6_9     -947.222049325023 
1sa1am1eda-45_6    -947.220933930928 
1sa1am1eda-47_10   -947.211625129627 
1sa1am1eda-26_8    -947.211225282006 
1sa1am1eda-56_3    -947.225083339184 
1sa1am1eda-64_1    -947.244640328314 
1sa1am1eda-1_3     -947.223263959536 
1sa1am1eda-32_7    -947.218554553329 
1sa1am1eda-49_8    -947.219385706628 
1sa1am1eda-22_11   -947.221967068767 
1sa1am1eda-39_3    -947.209990261787 
1sa1am1eda-63_5    -947.203480533425 
1sa1am1eda-51_7    -947.218684420363 
1sa1am1eda-68_1    -947.24641458992  
1sa1am1eda-51_10   -947.20611629788  
1sa1am1eda-45_8    -947.230653137856 
1sa1am1eda-6_7     -947.229401207428 
1sa1am1eda-35_3    -947.209752095572 
1sa1am1eda-11_10   -947.211243355965 
1sa1am1eda-26_6    -947.228276866345 
1sa1am1eda-14_4    -947.215606839541 
1sa1am1eda-34_11   -947.203083573322 
1sa1am1eda-42_2    -947.203066101087 
1sa1am1eda-32_9    -947.220104677245 
1sa1am1eda-49_6    -947.21641885773  
1sa1am1eda-26_1    -947.252895328498 
1sa1am1eda-64_8    -947.209675175229 
1sa1am1eda-14_3    -947.211070653068 
1sa1am1eda-42_5    -947.202669245329 
1sa1am1eda-49_1    -947.248353362525 
1sa1am1eda-70_7    -947.208934639164 
1sa1am1eda-63_2    -947.222405044125 
1sa1am1eda-13_9    -947.224888284039 
1sa1am1eda-68_6    -947.22206108325  
1sa1am1eda-35_4    -947.204517516461 
1sa1am1eda-4_6     -947.226943094521 
1sa1am1eda-37_2    -947.211938408018 
1sa1am1eda-47_9    -947.211462990943 
1sa1am1eda-53_6    -947.21137717811  
1sa1am1eda-58_11   -947.211407430302 
1sa1am1eda-58_2    -947.222714829769 
1sa1am1eda-28_9    -947.221499600324 
1sa1am1eda-61_4    -947.227927095805 
1sa1am1eda-18_11   -947.211314038888 
1sa1am1eda-8_8     -947.227853936744 
1sa1am1eda-30_8    -947.225332535029 
1sa1am1eda-40_3    -947.199871653146 
1sa1am1eda-6_11    -947.217754937554 
1sa1am1eda-16_5    -947.216918011003 
1sa1am1eda-24_7    -947.216279592337 
1sa1am1eda-40_4    -947.213957497995 
1sa1am1eda-26_10   -947.197775101013 
1sa1am1eda-16_2    -947.222686233075 
1sa1am1eda-66_9    -947.223265815549 
1sa1am1eda-4_1     -947.256210939692 
1sa1am1eda-37_5    -947.214651320024 
1sa1am1eda-43_11   -947.208748823069 
1sa1am1eda-53_1    -947.248541616677 
1sa1am1eda-58_5    -947.211655934124 
1sa1am1eda-66_10   -947.224890876829 
1sa1am1eda-11_8    -947.212115570342 
1sa1am1eda-61_3    -947.217720943317 
1sa1am1eda-8_1     -947.25447584531  
1sa1am1eda-30_10   -947.215891390903 
1sa1am1eda-3_5     -947.214603871471 
1sa1am1eda-30_1    -947.251001244715 
1sa1am1eda-66_7    -947.208692467278 
1sa1am1eda-15_11   -947.225696825628 
1sa1am1eda-54_5    -947.212873882233 
1sa1am1eda-55_11   -947.210581072798 
1sa1am1eda-70_10   -947.204363955093 
1sa1am1eda-23_4    -947.225571291796 
1sa1am1eda-11_6    -947.216170160883 
1sa1am1eda-47_7    -947.215121772389 
1sa1am1eda-4_8     -947.219694467456 
1sa1am1eda-53_8    -947.212311632115 
1sa1am1eda-23_3    -947.204182903674 
1sa1am1eda-28_7    -947.211700625561 
1sa1am1eda-11_1    -947.254993438454 
1sa1am1eda-8_6     -947.224731524019 
1sa1am1eda-3_2     -947.207276155648 
1sa1am1eda-30_6    -947.226147891212 
1sa1am1eda-54_2    -947.222441034145 
1sa1am1eda-24_9    -947.215969839363 
1sa1am1eda-19_3    -947.207975060331 
1sa1am1eda-69_8    -947.211351863825 
1sa1am1eda-20_11   -947.22764277872  
1sa1am1eda-20_5    -947.211981503167 
1sa1am1eda-12_7    -947.215912951302 
1sa1am1eda-44_1    -947.251102015262 
1sa1am1eda-65_6    -947.202610347263 
1sa1am1eda-45_10   -947.217069607627 
1sa1am1eda-57_4    -947.224560743327 
1sa1am1eda-71_9    -947.192500903005 
1sa1am1eda-38_4    -947.223008311577 
1sa1am1eda-60_11   -947.218522108088 
1sa1am1eda-65_1    -947.248980418456 
1sa1am1eda-57_3    -947.213346222103 
1sa1am1eda-27_8    -947.216553019359 
1sa1am1eda-38_3    -947.206802197144 
1sa1am1eda-48_8    -947.225356992011 
1sa1am1eda-33_7    -947.221888689056 
1sa1am1eda-19_4    -947.220515061783 
1sa1am1eda-50_9    -947.206679369999 
1sa1am1eda-20_2    -947.212053511093 
1sa1am1eda-44_6    -947.225337107397 
1sa1am1eda-7_9     -947.206152136124 
1sa1am1eda-15_4    -947.215311838134 
1sa1am1eda-27_6    -947.214812223088 
1sa1am1eda-48_10   -947.200824461524 
1sa1am1eda-48_6    -947.218536297079 
1sa1am1eda-33_9    -947.219980393779 
1sa1am1eda-43_2    -947.215817758159 
1sa1am1eda-69_1    -947.247153215253 
1sa1am1eda-50_7    -947.210545855137 
1sa1am1eda-62_5    -947.224387904944 
1sa1am1eda-34_3    -947.209231153986 
1sa1am1eda-7_7     -947.221251279465 
1sa1am1eda-44_8    -947.214015764299 
1sa1am1eda-69_6    -947.208880239877 
1sa1am1eda-36_11   -947.224196500688 
1sa1am1eda-12_9    -947.211420343728 
1sa1am1eda-62_2    -947.216576240654 
1sa1am1eda-34_4    -947.216607604439 
1sa1am1eda-13_10   -947.203839622679 
1sa1am1eda-15_3    -947.216978675527 
1sa1am1eda-65_8    -947.209328166048 
1sa1am1eda-27_1    -947.253631855845 
1sa1am1eda-53_10   -947.220459918537 
1sa1am1eda-71_7    -947.201297862458 
1sa1am1eda-48_1    -947.25204077123  
1sa1am1eda-43_5    -947.218812625215 
1sa1am1eda-64_10   -947.214330401963 
1sa1am1eda-41_3    -947.2183543533   
1sa1am1eda-31_8    -947.225145827329 
1sa1am1eda-9_8     -947.228423889456 
1sa1am1eda-41_11   -947.231201547639 
1sa1am1eda-25_7    -947.221237345426 
1sa1am1eda-17_5    -947.213217737282 
1sa1am1eda-46_9    -947.221465844232 
1sa1am1eda-36_2    -947.213236977013 
1sa1am1eda-5_6     -947.226451080831 
1sa1am1eda-60_4    -947.211886851439 
1sa1am1eda-29_9    -947.205225767435 
1sa1am1eda-24_10   -947.224994522099 
1sa1am1eda-59_2    -947.224506674652 
1sa1am1eda-52_6    -947.212398728924 
1sa1am1eda-36_5    -947.21488672293  
1sa1am1eda-5_1     -947.258122003276 
1sa1am1eda-60_3    -947.207044169275 
1sa1am1eda-10_8    -947.219037219189 
1sa1am1eda-4_11    -947.234172886715 
1sa1am1eda-59_5    -947.221454242071 
1sa1am1eda-52_1    -947.250162415341 
1sa1am1eda-41_4    -947.215348853258 
1sa1am1eda-67_9    -947.22186542227  
1sa1am1eda-17_2    -947.218724941263 
1sa1am1eda-29_10   -947.203070765336 
1sa1am1eda-10_6    -947.207864347602 
1sa1am1eda-22_4    -947.215309371904 
