Cluster		    H-corr:		G-corr:		    Enthalpi:		Free-Energy:	    Entropy:
1sa2msa1a_0145	    0.229514		0.154799	    -2084.984357	-2085.059072	    157.252
1sa2msa1a_0146	    0.229053		0.149021	    -2084.976989	-2085.057021	    168.442
1sa2msa1a_0147	    0.229382		0.150271	    -2084.976116	-2085.055227	    166.503
1sa2msa1a_0148	    0.229157		0.148335	    -2084.973780	-2085.054602	    170.105
1sa2msa1a_0149	    0.228951		0.149345	    -2084.972851	-2085.052457	    167.545
1sa2msa1a_014	    0.230819		0.159151	    -2085.017004	-2085.088672	    150.839
1sa2msa1a_015	    0.231580		0.157712	    -2085.014795	-2085.088663	    155.467
1sa2msa1a_016	    0.231486		0.157362	    -2085.014421	-2085.088545	    156.007
1sa2msa1a_017	    0.231397		0.157506	    -2085.014541	-2085.088433	    155.518
1sa2msa1a_018	    0.231093		0.156917	    -2085.013748	-2085.087924	    156.117
1sa2msa1a_019	    0.230097		0.156241	    -2085.014000	-2085.087856	    155.445
1sa2msa1a_020	    0.231056		0.157472	    -2085.013758	-2085.087342	    154.870
1sa2msa1a_021	    0.230603		0.158064	    -2085.014653	-2085.087192	    152.671
1sa2msa1a_022	    0.231452		0.159584	    -2085.015015	-2085.086883	    151.258
1sa2msa1a_023	    0.230771		0.156957	    -2085.012943	-2085.086757	    155.356
1sa2msa1a_024	    0.230896		0.156720	    -2085.012400	-2085.086576	    156.117
1sa2msa1a_025	    0.230617		0.155728	    -2085.011237	-2085.086126	    157.618
1sa2msa1a_026	    0.230957		0.158745	    -2085.013843	-2085.086055	    151.982
1sa2msa1a_027	    0.230760		0.156601	    -2085.011796	-2085.085955	    156.082
1sa2msa1a_028	    0.231496		0.159415	    -2085.013564	-2085.085644	    151.706
1sa2msa1a_029	    0.230795		0.158559	    -2085.013312	-2085.085549	    152.035
1sa2msa1a_030	    0.230814		0.157495	    -2085.012109	-2085.085427	    154.312
1sa2msa1a_031	    0.231141		0.157880	    -2085.012146	-2085.085407	    154.191
1sa2msa1a_032	    0.230828		0.158167	    -2085.012734	-2085.085395	    152.929
1sa2msa1a_033	    0.231417		0.158499	    -2085.012472	-2085.085391	    153.471
1sa2msa1a_034	    0.230691		0.157195	    -2085.011360	-2085.084857	    154.687
1sa2msa1a_035	    0.231255		0.158665	    -2085.012238	-2085.084828	    152.779
1sa2msa1a_036	    0.231015		0.157935	    -2085.011589	-2085.084668	    153.809
1sa2msa1a_037	    0.231375		0.158056	    -2085.011082	-2085.084402	    154.314
1sa2msa1a_038	    0.230242		0.155623	    -2085.009782	-2085.084401	    157.049
1sa2msa1a_039	    0.230303		0.155880	    -2085.009562	-2085.083985	    156.636
1sa2msa1a_040	    0.230304		0.155598	    -2085.009238	-2085.083944	    157.233
1sa2msa1a_041	    0.231366		0.158517	    -2085.010965	-2085.083814	    153.324
1sa2msa1a_042	    0.230416		0.155884	    -2085.009228	-2085.083760	    156.866
1sa2msa1a_043	    0.230657		0.157533	    -2085.010631	-2085.083756	    153.904
1sa2msa1a_044	    0.229727		0.156260	    -2085.010234	-2085.083701	    154.626
1sa2msa1a_045	    0.231386		0.158188	    -2085.010476	-2085.083674	    154.058
1sa2msa1a_046	    0.229887		0.153430	    -2085.007152	-2085.083609	    160.918
1sa2msa1a_047	    0.231012		0.155810	    -2085.008276	-2085.083478	    158.276
1sa2msa1a_048	    0.231487		0.159048	    -2085.010961	-2085.083400	    152.460
1sa2msa1a_049	    0.230875		0.156394	    -2085.008838	-2085.083319	    156.759
1sa2msa1a_050	    0.230354		0.154240	    -2085.007129	-2085.083244	    160.197
